system_id,title,initials,first_name,given_name,last_name,suffix,party,department,municipality,role,gender
95846,Dhr.,H.M.,,Henk,Brons,,GemeenteBelangen Scherpenzeel,,Scherpenzeel,Raadslid,male
95848,Mw.,H.E.,,Henny,van Dijk-van Ommering,,GemeenteBelangen Scherpenzeel,,Scherpenzeel,Raadslid,female
95849,Mw.,L.,,,Voortman-visser,,GemeenteBelangen Scherpenzeel,,Scherpenzeel,Raadslid,unknown
95850,Dhr.,G.,,Gerard,van Deelen,,SGP,,Scherpenzeel,Raadslid,male
38072,Dhr.,J.,,Johan,Mulder,,SGP,,Scherpenzeel,Raadslid,male
95851,Dhr.,M.J.,,Maarten,Zwankhuizen,,SGP,,Scherpenzeel,Raadslid,male
38074,Dhr.,G.,,,Dijkstra,,VVD,,Scherpenzeel,Raadslid,unknown
23276684,Mw. drs.,W.M.,,,van de Werken,,,,Scherpenzeel,Secretaris,unknown
124624,Mw. drs.,V.M.,,Margo,van de Fliert-Klein,,CDA,,Scherpenzeel,Wethouder,female
124625,Dhr.,T.A.,,Tonnis,van Dijk,,ChristenUnie,,Scherpenzeel,Wethouder,male
95598,Dhr.,H.J.C.,,,Vreeswijk,,SGP,,Scherpenzeel,Wethouder,unknown
23276599,Dhr. drs.,C.F.,,,van Eert,,PvdA,,Rheden,Burgemeester,unknown
131635,Dhr.,A.,,,de Lange,,CDA,,Rheden,Fractievoorzitter,unknown
85687,Dhr.,H.,,,Witteveen,,ChristenUnie,,Rheden,Fractievoorzitter,unknown
132290,Dhr.,T.A.F.A.,,,Klomberg,,D66,,Rheden,Fractievoorzitter,unknown
84764,Dhr.,G.D.P.,,,Jochemsen,,GemeenteBelangen,,Rheden,Fractievoorzitter,unknown
128909,Dhr.,R.,,,Oei,,GroenLinks,,Rheden,Fractievoorzitter,unknown
128458,Mw.,M.M.H.,,,Rook,,Groep Pieper/Rook,,Rheden,Fractievoorzitter,unknown
129993,Mw.,G.,,,Hofstede,,PvdA,,Rheden,Fractievoorzitter,unknown
133809,Mw.,J.,,,Dirks,,SP,,Rheden,Fractievoorzitter,unknown
85691,Dhr.,J.M.J.,,,Uijthof,,VVD,,Rheden,Fractievoorzitter,unknown
129417,Mw.,N.F.,,,Olland,,D66,,Rheden,Locoburgemeester,unknown
20271285,Mw.,M.G.J.L.,,,Kateman,,,,Rheden,Raadsgriffier,unknown
131636,Dhr.,A.,,,de Lange,,CDA,,Rheden,Raadslid,unknown
131637,Dhr.,H.H.,,,Boesveld,,CDA,,Rheden,Raadslid,unknown
73046,Dhr.,T.T.,,,Frijlink,,CDA,,Rheden,Raadslid,unknown
129996,Mw.,M.A.,,,Reinders-Lueb,,CDA,,Rheden,Raadslid,unknown
38023,Dhr.,H.,,,Witteveen,,ChristenUnie,,Rheden,Raadslid,unknown
120678,Dhr.,E.P.F.L.,,,Roumen,,D66,,Rheden,Raadslid,unknown
132292,Dhr.,F.F.,,,Ort,,D66,,Rheden,Raadslid,unknown
73048,Dhr.,T.A.F.A.,,,Klomberg,,D66,,Rheden,Raadslid,unknown
73049,Mw.,A.J.,,,Spaargaren,,D66,,Rheden,Raadslid,unknown
21917631,Mw.,M.W.,,,Willemen-Pennings,,D66,,Rheden,Raadslid,unknown
38027,Dhr.,G.D.P.,,,Jochemsen,,GemeenteBelangen,,Rheden,Raadslid,unknown
128910,Dhr.,R.,,,Oei,,GroenLinks,,Rheden,Raadslid,unknown
128989,Dhr.,T.,,,Endeveld,,GroenLinks,,Rheden,Raadslid,unknown
84768,Mw.,M.M.H.,,,Rook,,Groep Pieper/Rook,,Rheden,Raadslid,unknown
129999,Dhr.,M.,,,Sahan,,PvdA,,Rheden,Raadslid,unknown
131638,Dhr.,N.,,,Booij,,PvdA,,Rheden,Raadslid,unknown
130000,Mw.,G.,,,Hofstede,,PvdA,,Rheden,Raadslid,unknown
130001,Mw.,M.G.,,,Schoeman-Rossen,,PvdA,,Rheden,Raadslid,unknown
38039,Dhr.,H.,,,Molenaar,,SP,,Rheden,Raadslid,unknown
120680,Dhr.,J.A.,,,Kuijpers,,SP,,Rheden,Raadslid,unknown
120681,Dhr.,P.R.,,,Akkerman,,SP,,Rheden,Raadslid,unknown
133810,Mw.,J.,,,Dirks,,SP,,Rheden,Raadslid,unknown
134245,Mw.,L.A.,,,van Vliet,,SP,,Rheden,Raadslid,unknown
73060,Dhr.,J.M.J.,,,Uijthof,,VVD,,Rheden,Raadslid,unknown
84770,Dhr.,S.,,,Hanssen,,VVD,,Rheden,Raadslid,unknown
131710,Mw.,M.P.,,,Bosschart,,VVD,,Rheden,Raadslid,unknown
130002,Mw.,Y.A.W.,,,Hopmans,,VVD,,Rheden,Raadslid,unknown
20271321,Dhr.,J.W.,,,Kettelerij,,,,Rheden,Secretaris,unknown
124781,Mw.,N.F.,,,Olland,,D66,,Rheden,Wethouder,unknown
124782,Dhr.,C.,,,Pos,,GroenLinks,,Rheden,Wethouder,unknown
80908,Dhr.,R.,,,Haverkamp,,VVD,,Rheden,Wethouder,unknown
114496,Mw. drs.,W.,,,van Hees,,VVD,,Geertruidenberg,Burgemeester,unknown
130455,Dhr.,A.C.,,,Broeders,,CDA,,Geertruidenberg,Fractievoorzitter,unknown
132867,Dhr.,T.,,,Mertens,,D66,,Geertruidenberg,Fractievoorzitter,unknown
128536,Mw.,F.W.J.,,,van de Weerd-van Zoelen,,GroenLinks,,Geertruidenberg,Fractievoorzitter,unknown
121092,Mw.,A.A.,,,Vos-van der Maas,,Keerpunt '74,,Geertruidenberg,Fractievoorzitter,unknown
135085,Dhr.,J.,,,van Brummelen,,Lokaal +,,Geertruidenberg,Fractievoorzitter,unknown
88663,Mw.,M.,,,de Groot-Platenkamp,,PvdA,,Geertruidenberg,Fractievoorzitter,unknown
113478,Dhr.,P.,,,de Peuter,,SP,,Geertruidenberg,Fractievoorzitter,unknown
113479,Dhr.,P.,,Patrick,Kok,,VVD,,Geertruidenberg,Fractievoorzitter,male
128066,Dhr.,H.P.L.,,,van den Kieboom,,Uw Drie Kernen,,Geertruidenberg,Locoburgemeester,unknown
20271223,Mw. drs.,K.M.C.,,,Millenaar,,,,Geertruidenberg,Raadsgriffier,unknown
129144,Dhr.,A.C.,,,Broeders,,CDA,,Geertruidenberg,Raadslid,unknown
74728,Dhr.,L.F.A.W.,,Leon,Hooijmaijers,,CDA,,Geertruidenberg,Raadslid,male
132868,Dhr.,T.,,,Mertens,,D66,,Geertruidenberg,Raadslid,unknown
135130,Mw.,A.H.,,,Voulon-Azimpour Gilani,,D66,,Geertruidenberg,Raadslid,unknown
128069,Dhr.,E.,,,van Oosterhout,,GroenLinks,,Geertruidenberg,Raadslid,unknown
128537,Mw.,F.W.J.,,,van de Weerd-van Zoelen,,GroenLinks,,Geertruidenberg,Raadslid,unknown
74733,Dhr.,J.C.,,,Heesters,,Keerpunt '74,,Geertruidenberg,Raadslid,unknown
121096,Mw.,A.A.,,,Vos-van der Maas,,Keerpunt '74,,Geertruidenberg,Raadslid,unknown
20271239,Dhr.,F.A.M.,,,Eijkhout,,Lokaal +,,Geertruidenberg,Raadslid,unknown
135087,Dhr.,J.,,,van Brummelen,,Lokaal +,,Geertruidenberg,Raadslid,unknown
135088,Dhr.,J.A.M.,,,Slenders,,Lokaal +,,Geertruidenberg,Raadslid,unknown
135089,Dhr.,J.F.J.,,,de Bont,,Lokaal +,,Geertruidenberg,Raadslid,unknown
135091,Dhr.,W.J.,,,Quirijnen,,Lokaal +,,Geertruidenberg,Raadslid,unknown
135092,Mw.,L.W.J.M.,,,Vermeulen-de Jongh,,Lokaal +,,Geertruidenberg,Raadslid,unknown
74739,Mw.,M.,,,de Groot-Platenkamp,,PvdA,,Geertruidenberg,Raadslid,unknown
121098,Dhr.,F.H.J.M.,,,van de Wiel,,SP,,Geertruidenberg,Raadslid,unknown
113378,Dhr.,P.,,,de Peuter,,SP,,Geertruidenberg,Raadslid,unknown
121101,Dhr.,C.Q.,,Dennis,Havermans,,VVD,,Geertruidenberg,Raadslid,male
113379,Dhr.,P.,,Patrick,Kok,,VVD,,Geertruidenberg,Raadslid,male
20271257,Dhr.,R.C.J.,,,Nagtzaam,,,,Geertruidenberg,Secretaris,unknown
127136,Dhr.,A.H.M.,,Adriaan,de Jongh,,CDA,,Geertruidenberg,Wethouder,male
132870,Dhr.,K.J.H.A.,,,van Oort,,GroenLinks,,Geertruidenberg,Wethouder,unknown
117507,Dhr.,H.P.L.,,,van den Kieboom,,Uw Drie Kernen,,Geertruidenberg,Wethouder,unknown
130083,Mw. drs.,W.J.L.,,,Buijs-Glaudemans,,VVD,,Oss,Burgemeester,unknown
130464,Dhr. mr.,J.H.T.,,,van Orsouw,,Beter Oss,,Oss,Fractievoorzitter,unknown
135472,Dhr.,M.J.J.,,Mari,van Kilsdonk,,CDA,,Oss,Fractievoorzitter,male
130466,Dhr.,F.A.,,Frans,Molenkamp,,D66,,Oss,Fractievoorzitter,male
130467,Dhr.,H.A.,,Dolf,Warris,,GroenLinks,,Oss,Fractievoorzitter,male
130468,Mw.,M.,,,Gounou,,PvdA,,Oss,Fractievoorzitter,unknown
130469,Dhr.,G.J.,,Jan,Zoll,,SP,,Oss,Fractievoorzitter,male
130470,Dhr.,A.M.I.,,,Prinssen,,Voor De Gemeenschap (VDG),,Oss,Fractievoorzitter,unknown
130471,Dhr.,T.W.G.,,Thijs,van Kessel,,VVD,,Oss,Fractievoorzitter,male
130084,Dhr. mr.,F.F.G.P.,,,den Brok,,Voor De Gemeenschap (VDG),,Oss,Locoburgemeester,unknown
20271148,Dhr. drs.,P.H.A.,,,van den Akker,,,,Oss,Raadsgriffier,unknown
129865,Dhr.,H.J.C.,,,van der Wal,,Beter Oss,,Oss,Raadslid,unknown
130473,Dhr. mr.,J.H.T.,,,van Orsouw,,Beter Oss,,Oss,Raadslid,unknown
129793,Dhr.,A.G.M.,,Nol,van Lith,,CDA,,Oss,Raadslid,male
135473,Dhr.,D.,,Dick,Voskamp,,CDA,,Oss,Raadslid,male
129794,Dhr. ing.,A.J.P.,,,Jaspers,,CDA,,Oss,Raadslid,unknown
129796,Dhr.,M.J.J.,,Mari,van Kilsdonk,,CDA,,Oss,Raadslid,male
129797,Dhr.,T.,,,Muskens,,CDA,,Oss,Raadslid,unknown
129798,Mw.,J.W.C.,,,Smits,,CDA,,Oss,Raadslid,unknown
129867,Mw.,M.M.N.R.,,,Zondag-Voet,,CDA,,Oss,Raadslid,unknown
129800,Dhr.,F.A.,,Frans,Molenkamp,,D66,,Oss,Raadslid,male
129868,Mw.,H.M.A.,,Henriëtte,Renders,,D66,,Oss,Raadslid,female
129869,Dhr.,H.A.,,Dolf,Warris,,GroenLinks,,Oss,Raadslid,male
129802,Dhr.,I.J.M.,,Iris,van Dinther,,PvdA,,Oss,Raadslid,male
129870,Mw.,M.,,,Gounou,,PvdA,,Oss,Raadslid,unknown
129805,Dhr.,A.E.J.,,Albert,Arends,,SP,,Oss,Raadslid,male
133082,Dhr.,A.J.M.,,Adrie,Geerts,,SP,,Oss,Raadslid,male
129807,Dhr.,G.J.,,Jan,Zoll,,SP,,Oss,Raadslid,male
135474,Dhr.,J.J.V.,,Jan,van Kreij,,SP,,Oss,Raadslid,male
129871,Dhr.,M.J.M.,,Martijn,Tonies,,SP,,Oss,Raadslid,male
129872,Dhr.,N.,,,Altundal,,SP,,Oss,Raadslid,unknown
131307,Dhr.,S.N.W.,,Bas,van der Voort,,SP,,Oss,Raadslid,male
135475,Mw.,A.M.,,Ans,Broersen,,SP,,Oss,Raadslid,female
129813,Mw.,M.T.I.J.,,Marie-Therese,Janssen-van Amstel,,SP,,Oss,Raadslid,female
129874,Dhr.,A.C.M.M.,,,Romme,,Voor De Gemeenschap (VDG),,Oss,Raadslid,unknown
129814,Dhr.,A.M.I.,,,Prinssen,,Voor De Gemeenschap (VDG),,Oss,Raadslid,unknown
129875,Dhr.,F.A.G.,,,van den Hoogen,,Voor De Gemeenschap (VDG),,Oss,Raadslid,unknown
129876,Dhr.,G.C.A.,,,Broers,,Voor De Gemeenschap (VDG),,Oss,Raadslid,unknown
129816,Dhr.,J.G.T.M.,,,Boerboom,,Voor De Gemeenschap (VDG),,Oss,Raadslid,unknown
129877,Dhr.,L.J.M.,,,van de Burgt,,Voor De Gemeenschap (VDG),,Oss,Raadslid,unknown
129817,Dhr.,R.B.W.,,,van de Camp,,Voor De Gemeenschap (VDG),,Oss,Raadslid,unknown
129818,Dhr.,T.W.M.,,,van Mook,,Voor De Gemeenschap (VDG),,Oss,Raadslid,unknown
129819,Dhr.,Z.,,,Aydogan,,Voor De Gemeenschap (VDG),,Oss,Raadslid,unknown
129821,Mw.,T.A.,,,Bos-Hemminga,,Voor De Gemeenschap (VDG),,Oss,Raadslid,unknown
129879,Mw.,W.J.M.,,,Verhagen,,Voor De Gemeenschap (VDG),,Oss,Raadslid,unknown
129823,Dhr.,H.,,Henk,Wijnstekers,,VVD,,Oss,Raadslid,male
129880,Dhr.,T.W.G.,,Thijs,van Kessel,,VVD,,Oss,Raadslid,male
129827,Mw.,N.,,,van Houten-Moskalenko,,VVD,,Oss,Raadslid,unknown
20271194,Mw. drs.,M.J.H.,,,van Schaijk,,,,Oss,Secretaris,unknown
130031,Dhr. mr.,J.E.L.M.H.,,,van der Schoot,,CDA,,Oss,Wethouder,unknown
135476,Mw.,J.M.H.,,Annemieke,van de Ven,,CDA,,Oss,Wethouder,female
130033,Dhr.,C.P.W.,,,van Geffen,,Voor De Gemeenschap (VDG),,Oss,Wethouder,unknown
130085,Dhr. mr.,F.F.G.P.,,,den Brok,,Voor De Gemeenschap (VDG),,Oss,Wethouder,unknown
130086,Dhr. drs.,G.W.P.,,Gé,Wagemakers,,VVD,,Oss,Wethouder,male
98546,Dhr.,H.A.,,,Lambooij,,SGP,,Putten,Burgemeester,unknown
122144,Dhr. ing.,B.R.,,Robert,Olthuis,,CDA,,Putten,Fractievoorzitter,male
84633,Dhr. ing.,L.,,Lubbert,van den Heuvel,,ChristenUnie,,Putten,Fractievoorzitter,male
133769,Dhr.,R.,,Robin,Hoogendijk,,GEMEENTEBELANGEN,,Putten,Fractievoorzitter,male
125460,Dhr.,G.,,Gerrit,van Lagen,,SGP,,Putten,Fractievoorzitter,male
84636,Dhr.,E.,,,Klompenhouwer,,VVD,,Putten,Fractievoorzitter,unknown
21650671,Dhr. dr.,H.,,,Luitjes,,Wij Putten,,Putten,Fractievoorzitter,unknown
131259,Dhr.,R.,,Roelof,Koekkoek,,Wij Putten,,Putten,Locoburgemeester,male
20271093,Mw. dr. ir.,M.J.,,,Florijn-Bonhof,,,,Putten,Raadsgriffier,unknown
81607,Dhr. drs.,O.,,,van Dijk,,CDA,,Putten,Raadslid,unknown
81608,Dhr. ing.,A.G.,,,Evers,,CDA,,Putten,Raadslid,unknown
111093,Dhr. ing.,B.R.,,Robert,Olthuis,,CDA,,Putten,Raadslid,male
133802,Dhr.,J.,,,van Meerveld MSc,,CDA,,Putten,Raadslid,unknown
81612,Dhr. ing.,L.,,Lubbert,van den Heuvel,,ChristenUnie,,Putten,Raadslid,male
81610,Dhr.,P.E.,,Peter,Brink,,ChristenUnie,,Putten,Raadslid,male
125461,Mw.,M.,,Arine,van den Bor-de Jager,,ChristenUnie,,Putten,Raadslid,female
81615,Dhr.,R.,,Robin,Hoogendijk,,GEMEENTEBELANGEN,,Putten,Raadslid,male
133559,Mw.,K.J.,,Karin,Kubiak-Peters,,GEMEENTEBELANGEN,,Putten,Raadslid,female
125462,Dhr.,G.,,Gerrit,van Lagen,,SGP,,Putten,Raadslid,male
116821,Dhr. ing.,C.J.,,Kees,de Goffau,,SGP,,Putten,Raadslid,male
81618,Dhr. ing.,J.,,Jan,van den Brink,,SGP,,Putten,Raadslid,male
81619,Dhr.,E.,,,Klompenhouwer,,VVD,,Putten,Raadslid,unknown
81621,Dhr. dr.,H.,,,Luitjes,,Wij Putten,,Putten,Raadslid,unknown
97370,Dhr.,M.,,Rien,van den Hoek,,Wij Putten,,Putten,Raadslid,male
111705,Dhr. mr. drs.,H.G.,,Herman,Luitjes,,Wij Putten,,Putten,Raadslid,male
129256,Mw. drs.,G.E.,,,Hop,,Wij Putten,,Putten,Raadslid,unknown
81623,Mw.,W.,,Wilma,van Voorst-Ruiter,,Wij Putten,,Putten,Raadslid,female
20271121,Dhr. mr.,F.E.,,,Contant,,,,Putten,Secretaris,unknown
21774860,Dhr.,G.,,,Priem,,ChristenUnie,,Putten,Wethouder,unknown
47490,Dhr.,N.,,Nico,Gerritsen,,SGP,,Putten,Wethouder,male
84643,Dhr.,R.,,Roelof,Koekkoek,,Wij Putten,,Putten,Wethouder,male
118201,Mw.,M.H.F.,,,Schuurmans-Wijdeven,,VVD,,Lingewaard,Burgemeester,unknown
120222,Dhr.,F.M.,,,Schut,,B06,,Lingewaard,Fractievoorzitter,unknown
123876,Dhr. ing.,H.J.J.,,Harrie,Arends,,CDA,,Lingewaard,Fractievoorzitter,male
134709,Dhr.,J.H.M.,,,van der Welk,,Dorpsbelang Lingewaard,,Lingewaard,Fractievoorzitter,unknown
130704,Dhr.,S.J.H.G.,,Sjoerd,Wannet,,D66,,Lingewaard,Fractievoorzitter,male
82941,Mw.,L.G.,,Lianne,Duiven,,GroenLinks,,Lingewaard,Fractievoorzitter,female
123877,Dhr.,J.G.T.,,Joop,Janssen,,Lingewaard.NU,,Lingewaard,Fractievoorzitter,male
123878,Dhr.,R.T.H.M.,,René,Derksen,,Lokaal Belang Lingewaard,,Lingewaard,Fractievoorzitter,male
120224,Dhr. dr.,M.J.A.,,Maarten,van den Bos,,PvdA,,Lingewaard,Fractievoorzitter,male
120225,Mw.,C.B.P.,,Carla,Claassen,,SP,,Lingewaard,Fractievoorzitter,female
120226,Dhr. drs.,M.M.,,Matthew,van de Woerdt,,VVD,,Lingewaard,Fractievoorzitter,male
127388,Dhr.,J.H.A.P.,,Johan,Sluiter,,Lokaal Belang Lingewaard,,Lingewaard,Locoburgemeester,male
20583072,Dhr.,P.J.,,,Peters,,,,Lingewaard,Raadsgriffier,unknown
110603,Dhr. drs.,P.A.T.W.,,,Hegeman,,B06,,Lingewaard,Raadslid,unknown
120227,Dhr.,F.M.,,,Schut,,B06,,Lingewaard,Raadslid,unknown
131744,Dhr.,N.T.P.,,,Hubers,,B06,,Lingewaard,Raadslid,unknown
73836,Dhr.,P.B.H.,,,Geurtz,,B06,,Lingewaard,Raadslid,unknown
123879,Dhr.,H.G.,,Henk,Gertsen,,CDA,,Lingewaard,Raadslid,male
110604,Dhr. ing.,H.J.J.,,Harrie,Arends,,CDA,,Lingewaard,Raadslid,male
120228,Mw.,B.H.L.,,Boukje,Raes,,CDA,,Lingewaard,Raadslid,female
74260,Mw. mr.,J.J.A.M.,,Jacqueline,Leenders-van Heck,,CDA,,Lingewaard,Raadslid,female
134710,Dhr.,J.H.M.,,,van der Welk,,Dorpsbelang Lingewaard,,Lingewaard,Raadslid,unknown
74261,Dhr.,A.H.,,Hans,Nijboer,,D66,,Lingewaard,Raadslid,male
74263,Dhr. drs.,P.M.,,Pierre,Cuypers,,D66,,Lingewaard,Raadslid,male
74262,Dhr.,S.J.H.G.,,Sjoerd,Wannet,,D66,,Lingewaard,Raadslid,male
74265,Mw.,L.G.,,Lianne,Duiven,,GroenLinks,,Lingewaard,Raadslid,female
135499,Dhr. drs.,P.,,Peter,Houtsma,,Lingewaard.NU,,Lingewaard,Raadslid,male
123880,Dhr.,F.H.,,Freek,den Houting,,Lingewaard.NU,,Lingewaard,Raadslid,male
120229,Dhr.,J.G.T.,,Joop,Janssen,,Lingewaard.NU,,Lingewaard,Raadslid,male
74277,Mw. mr.,M.J.A.,,Marijke,van Aalten-Janssen,,Lingewaard.NU,,Lingewaard,Raadslid,female
120231,Dhr.,H.,,Henk,Minkhorst,,Lokaal Belang Lingewaard,,Lingewaard,Raadslid,male
74268,Dhr.,R.T.H.M.,,René,Derksen,,Lokaal Belang Lingewaard,,Lingewaard,Raadslid,male
123881,Dhr.,W.J.,,Joachim,de Bruin,,Lokaal Belang Lingewaard,,Lingewaard,Raadslid,male
74269,Mw.,M.J.,,,Bouwmeester-Bremer,,Lokaal Belang Lingewaard,,Lingewaard,Raadslid,unknown
120233,Dhr. dr.,M.J.A.,,Maarten,van den Bos,,PvdA,,Lingewaard,Raadslid,male
120234,Dhr.,B.J.A.,,Brian,Claassen,,SP,,Lingewaard,Raadslid,male
120235,Dhr.,T.,,Theo,Anema,,SP,,Lingewaard,Raadslid,male
120236,Mw.,C.B.P.,,Carla,Claassen,,SP,,Lingewaard,Raadslid,female
130705,Mw.,M.A.C.,,Maria,Janssen,,SP,,Lingewaard,Raadslid,female
120237,Dhr.,B.L.,,Luc,de Pauw,,VVD,,Lingewaard,Raadslid,male
120238,Dhr. drs.,M.M.,,Matthew,van de Woerdt,,VVD,,Lingewaard,Raadslid,male
120239,Dhr.,T.B.M.,,Theo,Aaldering,,VVD,,Lingewaard,Raadslid,male
20271068,Dhr. drs.,J.,,,Wijnia,,,,Lingewaard,Secretaris,unknown
123882,Dhr.,T.W.M.,,Theo,Peren,,CDA,,Lingewaard,Wethouder,male
123883,Dhr.,Th.,,,Janssen,,lingewaard.NU,,Lingewaard,Wethouder,unknown
123884,Dhr.,J.H.A.P.,,Johan,Sluiter,,Lokaal Belang Lingewaard,,Lingewaard,Wethouder,male
123885,Mw. drs.,H.W.M.,,Helga,Witjes,,VVD,,Lingewaard,Wethouder,female
95562,Dhr. drs.,K.B.,,,Loohuis,,PvdA,,Hoogeveen,Burgemeester,unknown
20958324,Mw.,H.J.,,Hetty,Bouius-Feijen,,CDA,,Hoogeveen,Fractievoorzitter,female
123320,Dhr.,W.,,Wim,Warrink,,ChristenUnie,,Hoogeveen,Fractievoorzitter,male
123541,Dhr.,E.,,Peter,Scheffers,,D66,,Hoogeveen,Fractievoorzitter,male
127633,Dhr.,G.W.,,,Slomp,,Gemeentebelangen,,Hoogeveen,Fractievoorzitter,unknown
96374,Dhr.,G.H.,,,Fidom,,GroenLinks,,Hoogeveen,Fractievoorzitter,unknown
123321,Mw.,I.,,Inge,Oosting,,PvdA,,Hoogeveen,Fractievoorzitter,female
134221,Dhr.,M.,,,Benjamins,,SP,,Hoogeveen,Fractievoorzitter,unknown
134222,Dhr.,M.F.,,Mark,Strolenberg,,VVD,,Hoogeveen,Fractievoorzitter,male
23276347,Dhr.,H.B.,,Erik,Giethoorn,,CDA,,Hoogeveen,Locoburgemeester,male
20270952,Mw.,C.,,,Elken-van Mierlo,,,,Hoogeveen,Raadsgriffier,unknown
123544,Dhr.,J.H.,,Erik-Jan,Kreuze,,CDA,,Hoogeveen,Raadslid,male
123545,Dhr.,K.,,Klaas,Kroezen,,CDA,,Hoogeveen,Raadslid,male
74477,Dhr.,K.F.J.,,Kamiel,Bertels,,CDA,,Hoogeveen,Raadslid,male
123546,Dhr.,M.W.,,Martin,Nanninga,,CDA,,Hoogeveen,Raadslid,male
131076,Dhr.,P.,,Peter,Koekoek,,CDA,,Hoogeveen,Raadslid,male
88395,Mw.,H.J.,,Hetty,Bouius-Feijen,,CDA,,Hoogeveen,Raadslid,female
123547,Mw.,W.L.M.,,Hilma,Mastwijk-Beekhuijzen,,CDA,,Hoogeveen,Raadslid,female
123323,Dhr.,J.,,Jan,Bekkering,,ChristenUnie,,Hoogeveen,Raadslid,male
37796,Dhr.,W.,,Wim,Warrink,,ChristenUnie,,Hoogeveen,Raadslid,male
123548,Mw.,H.,,,Pullen - Muis,,ChristenUnie,,Hoogeveen,Raadslid,unknown
123549,Dhr.,E.,,Peter,Scheffers,,D66,,Hoogeveen,Raadslid,male
37797,Dhr.,B.,,,Okken,,Gemeentebelangen,,Hoogeveen,Raadslid,unknown
127634,Dhr.,G.W.,,,Slomp,,Gemeentebelangen,,Hoogeveen,Raadslid,unknown
112755,Dhr.,J.,,,Giethoorn,,Gemeentebelangen,,Hoogeveen,Raadslid,unknown
37798,Dhr.,J.,,,Stoefzand,,Gemeentebelangen,,Hoogeveen,Raadslid,unknown
127635,Dhr.,J.,,,van der Heide,,Gemeentebelangen,,Hoogeveen,Raadslid,unknown
112756,Dhr.,J.H.,,,Knol,,Gemeentebelangen,,Hoogeveen,Raadslid,unknown
127636,Mw.,H.G.,,,Prins-Vosmeijer,,Gemeentebelangen,,Hoogeveen,Raadslid,unknown
96376,Dhr.,G.H.,,,Fidom,,GroenLinks,,Hoogeveen,Raadslid,unknown
126132,Dhr.,S.M.,,,van Eck,,PvdA,,Hoogeveen,Raadslid,unknown
112759,Dhr.,W.,,Wolter,Dekker,,PvdA,,Hoogeveen,Raadslid,male
88396,Mw.,I.,,Inge,Oosting,,PvdA,,Hoogeveen,Raadslid,female
74482,Mw.,I.G.,,Ida Gerda,Emmens,,PvdA,,Hoogeveen,Raadslid,female
131558,Dhr.,J.M.,,Jeroen,Pomper,,SP,,Hoogeveen,Raadslid,male
123326,Dhr.,M.,,,Benjamins,,SP,,Hoogeveen,Raadslid,unknown
134223,Dhr.,P.H.,,Philip,Oosterlaak,,SP,,Hoogeveen,Raadslid,male
123790,Mw.,J.K.,,,van den Oord-van der Bie,,SP,,Hoogeveen,Raadslid,unknown
134224,Dhr.,A.A.,,Arend,Steenbergen,,VVD,,Hoogeveen,Raadslid,male
69146,Dhr.,M.F.,,Mark,Strolenberg,,VVD,,Hoogeveen,Raadslid,male
123553,Mw.,H.,,Hennie,Jager,,VVD,,Hoogeveen,Raadslid,female
20270992,Dhr.,N.,,,Kramer,,,,Hoogeveen,Secretaris,unknown
123080,Dhr.,H.B.,,Erik,Giethoorn,,CDA,,Hoogeveen,Wethouder,male
20271001,Dhr.,L.,,Bert,Otten,,CDA,,Hoogeveen,Wethouder,male
123081,Dhr.,G.,,Gert,Vos,,ChristenUnie,,Hoogeveen,Wethouder,male
123082,Dhr.,J.H.,,,Steenbergen,,Gemeentebelangen,,Hoogeveen,Wethouder,unknown
112746,Dhr. drs.,J.C.G.M.,,,Berends MPA,,CDA,,Apeldoorn,Burgemeester,unknown
127678,Dhr.,J.D.,,Jan Dirk,van der Borg,,CDA,,Apeldoorn,Fractievoorzitter,male
86419,Dhr.,R.,,,Veen,,ChristenUnie,,Apeldoorn,Fractievoorzitter,unknown
86420,Mw.,P.W.J.H.,,,Donswijk-Bot,,D66,,Apeldoorn,Fractievoorzitter,unknown
127679,Mw.,A.,,Ariane,van Burg,,GroenLinks,,Apeldoorn,Fractievoorzitter,female
132135,Dhr.,W.,,Wim,Willems,,Lokaal Apeldoorn,,Apeldoorn,Fractievoorzitter,male
86424,Dhr.,H.,,,Voss,,Partij voor de Dieren,,Apeldoorn,Fractievoorzitter,unknown
97360,Mw.,B.,,,ten Damme-BoevÃ©,,Progressief Sociaal Apeldoorn,,Apeldoorn,Fractievoorzitter,unknown
97361,Mw. drs.,M.M.,,Marga,Jonkman,,PvdA,,Apeldoorn,Fractievoorzitter,female
86426,Dhr.,H.,,Henk,van den Berge,,SGP,,Apeldoorn,Fractievoorzitter,male
127680,Dhr.,H.,,,Weevers,,Verenigde Senioren Partij,,Apeldoorn,Fractievoorzitter,unknown
127681,Mw.,E.A.,,Erica,Schmahl,,VVD,,Apeldoorn,Fractievoorzitter,female
131571,Dhr.,M.,,,Sandmann,,D66,,Apeldoorn,Locoburgemeester,unknown
20270878,Dhr. drs.,A.,,,Oudbier,,,,Apeldoorn,Raadsgriffier,unknown
127682,Dhr.,H.,,,Dooper,,CDA,,Apeldoorn,Raadslid,unknown
120182,Dhr.,H.,,Henk,Verheul,,CDA,,Apeldoorn,Raadslid,male
117563,Dhr.,J.C.G.,,Hans,Wegman,,CDA,,Apeldoorn,Raadslid,male
