gemeente_naam,gemeente_afkorting,functie_naam,medewerker_id,medewerker,medewerker_partij
Gemeente Brunssum,Brunssum,Raadslid,125805,Dhr. M.M.J. Gordijn,CDA
Gemeente Brunssum,Brunssum,Raadslid,134125,Dhr. M.H.M. Schrijen,SP
Gemeente Brunssum,Brunssum,Raadslid,76088,Dhr. R. Houkes,BBB Lijst Palmen
Gemeente Brunssum,Brunssum,Raadslid,76089,Dhr. mr. L.J.H. Snackers,BBB Lijst Palmen
Gemeente Brunssum,Brunssum,Raadslid,76099,Dhr. G.G. Luit,PAK
Gemeente Brunssum,Brunssum,Raadslid,76106,Dhr. A.G. de Haas,VVD
Gemeente Brunssum,Brunssum,Raadslid,131338,Mw. P.J.M. Bolster-Damen,PvdA
Gemeente Brunssum,Brunssum,Raadslid,129233,Dhr. drs. H.J.S.M. Broers,PvdA
Gemeente Brunssum,Brunssum,Raadslid,125974,Dhr. S.J.H. L'Espoir,PAK
Gemeente Brunssum,Brunssum,Raadslid,125973,Dhr. D.W.M.J. Trommelen,PAK
Gemeente Brunssum,Brunssum,Raadslid,125976,Mw. K.E. Coenen,SP
Gemeente Brunssum,Brunssum,Raadslid,87384,Dhr. J.H. Peeters,BCD
Gemeente Brunssum,Brunssum,Raadslid,125975,Mw. A.P. van Malde-Oosterhuis,PvdA
Gemeente Brunssum,Brunssum,Raadslid,125978,Dhr. J.L.W. van Dijk,VVD
Gemeente Brunssum,Brunssum,Raadslid,87386,Dhr. R.P.L. Dautzenberg,Lijst Borger
Gemeente Brunssum,Brunssum,Raadslid,125977,Dhr. J.H.T.J. van Oppen,VVD
Gemeente Brunssum,Brunssum,Raadslid,87136,Dhr. J.P.F. Gelissen,CDA
Gemeente Brunssum,Brunssum,Secretaris,20254590,Mw. E. Dielissen,
Gemeente Brunssum,Brunssum,Wethouder,22617128,Dhr. P.J.M. Houben,PAK
Gemeente Brunssum,Brunssum,Wethouder,123569,Dhr. C.J.C.P. de Rijck,BCD
Gemeente Brunssum,Brunssum,Wethouder,22617121,Dhr. mr. J.M.H. Palmen,BBB Lijst Palmen
Gemeente Cromstrijen,Cromstrijen,Burgemeester,111372,Dhr. J.J. Luteijn,SGP
Gemeente Cromstrijen,Cromstrijen,Fractievoorzitter,123636,Dhr. P. van der Meer,CDA
Gemeente Cromstrijen,Cromstrijen,Fractievoorzitter,123638,Dhr. P.C. Penning,PvdA
Gemeente Cromstrijen,Cromstrijen,Fractievoorzitter,123637,Mw. M. den Tuinder-van Meteren,D66
Gemeente Cromstrijen,Cromstrijen,Fractievoorzitter,135230,Dhr. I. van der Giesen,Fractie Van der Giesen
Gemeente Cromstrijen,Cromstrijen,Fractievoorzitter,82250,Dhr. ing. J. Oudeman,SGP
Gemeente Cromstrijen,Cromstrijen,Fractievoorzitter,82003,Dhr. D.L. Polderdijk,Cromstrijen '98
Gemeente Cromstrijen,Cromstrijen,Fractievoorzitter,130264,Dhr. D. Heuvelman,VVD
Gemeente Cromstrijen,Cromstrijen,Locoburgemeester,134464,Dhr. B. Boelhouwers,Cromstrijen '98
Gemeente Cromstrijen,Cromstrijen,Raadsgriffier,20254509,Dhr. A.P. Oostdijk,
Gemeente Cromstrijen,Cromstrijen,Raadslid,129642,Dhr. J.A. van Putten,VVD
Gemeente Cromstrijen,Cromstrijen,Raadslid,81515,Dhr. J.M. Oostveen,CDA
Gemeente Cromstrijen,Cromstrijen,Raadslid,81518,Dhr. D.L. Polderdijk,Cromstrijen '98
Gemeente Cromstrijen,Cromstrijen,Raadslid,81524,Dhr. P.C. Penning,PvdA
Gemeente Cromstrijen,Cromstrijen,Raadslid,116660,Dhr. D. Heuvelman,VVD
Gemeente Cromstrijen,Cromstrijen,Raadslid,81525,Dhr. ing. J. Oudeman,SGP
Gemeente Cromstrijen,Cromstrijen,Raadslid,123640,Dhr. L.B.C. Stehouwer,CDA
Gemeente Cromstrijen,Cromstrijen,Raadslid,81528,Mw. A. van Gemeren-Bokstijn,VVD
Gemeente Cromstrijen,Cromstrijen,Raadslid,123641,Dhr. P. van der Meer,CDA
Gemeente Cromstrijen,Cromstrijen,Raadslid,123644,Dhr. W.E.R. de Jong,Cromstrijen '98
Gemeente Cromstrijen,Cromstrijen,Raadslid,123643,Dhr. R.H.C. Tamerius,Cromstrijen '98
Gemeente Cromstrijen,Cromstrijen,Raadslid,123646,Dhr. A.J. Herweijer,SGP
Gemeente Cromstrijen,Cromstrijen,Raadslid,135231,Dhr. I. van der Giesen,Fractie Van der Giesen
Gemeente Cromstrijen,Cromstrijen,Raadslid,113937,Mw. M. den Tuinder-van Meteren,D66
Gemeente Cromstrijen,Cromstrijen,Secretaris,20254533,Dhr. G.P. Boluijt,
Gemeente Cromstrijen,Cromstrijen,Wethouder,24565,Dhr. H.J. Flieringa,VVD
Gemeente Cromstrijen,Cromstrijen,Wethouder,123391,Dhr. P.L. Paans,CDA
Gemeente Cromstrijen,Cromstrijen,Wethouder,134465,Dhr. B. Boelhouwers,Cromstrijen '98
Gemeente Leudal,Leudal,Burgemeester,134216,Dhr. A.H.M. Verhoeven MPM,Partij onafhankelijk
Gemeente Leudal,Leudal,Fractievoorzitter,133481,Dhr. J. Custers,Ronduit Open
Gemeente Leudal,Leudal,Fractievoorzitter,134900,Dhr. mr. A.G.M. Kierkels,Leudal Sociaal
Gemeente Leudal,Leudal,Fractievoorzitter,135154,Dhr. drs. M. Graef,Samen Verder
Gemeente Leudal,Leudal,Fractievoorzitter,135741,Dhr. K.G.P. Beurskens,D66
Gemeente Leudal,Leudal,Fractievoorzitter,121103,Dhr. drs. J.F.M. van der Stappen,Progressief Akkoord Leudal
Gemeente Leudal,Leudal,Fractievoorzitter,127123,Dhr. P.H.L Melick van,CDA
Gemeente Leudal,Leudal,Fractievoorzitter,127125,Dhr. mr. R.G.M. Thomassen,VVD
Gemeente Leudal,Leudal,Locoburgemeester,131749,Dhr. mr. A.J.M. Walraven,Samen Verder
Gemeente Leudal,Leudal,Raadsgriffier,20254449,Dhr. drs. W.A.L.M. Cornelissen,
Gemeente Leudal,Leudal,Raadslid,125416,Dhr. P.H.L Melick van,CDA
Gemeente Leudal,Leudal,Raadslid,134254,Dhr. T.F.J.P. Brouwer BBA,Ronduit Open
Gemeente Leudal,Leudal,Raadslid,99249,Mw. ing. A.G.H. van Vlodrop-van Kempen,Samen Verder
Gemeente Leudal,Leudal,Raadslid,134901,Dhr. mr. A.G.M. Kierkels,Leudal Sociaal
Gemeente Leudal,Leudal,Raadslid,134902,Dhr. R.J. Flinsenberg,Leudal Sociaal
Gemeente Leudal,Leudal,Raadslid,129540,Dhr. drs. M. Graef,Samen Verder
Gemeente Leudal,Leudal,Raadslid,129539,Dhr. ing. M.A.J. Bongers,CDA
Gemeente Leudal,Leudal,Raadslid,129541,Dhr. drs. P. Houben,Samen Verder
Gemeente Leudal,Leudal,Raadslid,20254462,Dhr. dr. J.L. Schouten,D66
Gemeente Leudal,Leudal,Raadslid,127314,Mw. C.M.C. Reijnders-Seerden,CDA
Gemeente Leudal,Leudal,Raadslid,127315,Dhr. ir. J.H.H. Coolen,Samen Verder
Gemeente Leudal,Leudal,Raadslid,121107,Dhr. M.J.M. Schreurs,CDA
Gemeente Leudal,Leudal,Raadslid,74966,Dhr. H.J.H. Hermans,Ronduit Open
Gemeente Leudal,Leudal,Raadslid,121109,Dhr. K.G.P. Beurskens,D66
Gemeente Leudal,Leudal,Raadslid,121112,Dhr. J. Custers,Ronduit Open
Gemeente Leudal,Leudal,Raadslid,74968,Dhr. dr. ir. M.C.H. Wagemans,Ronduit Open
Gemeente Leudal,Leudal,Raadslid,132629,Mw. mr. N.J.A.G. Alofs,CDA
Gemeente Leudal,Leudal,Raadslid,130263,Mw. E. van Tilburg,Samen Verder
Gemeente Leudal,Leudal,Raadslid,121111,Dhr. drs. J.F.M. van der Stappen,Progressief Akkoord Leudal
Gemeente Leudal,Leudal,Raadslid,115354,Mw. ing. H. Wijers-van der Linden,Samen Verder
Gemeente Leudal,Leudal,Raadslid,121114,Mw. G.A.M.C. Teeuwen,Ronduit Open
Gemeente Leudal,Leudal,Raadslid,121118,Dhr. mr. R.G.M. Thomassen,VVD
Gemeente Leudal,Leudal,Raadslid,121117,Mw. M.S.M.A. Teluij-Verstegen,Samen Verder
Gemeente Leudal,Leudal,Raadslid,74973,Dhr. H.T.G. Sleven,Samen Verder
Gemeente Leudal,Leudal,Raadslid,74975,Dhr. L.J.E. Linssen,Samen Verder
Gemeente Leudal,Leudal,Wethouder,115356,Dhr. P.H.G. Verlinden,Samen Verder
Gemeente Leudal,Leudal,Wethouder,125419,Dhr. mr. A.J.M. Walraven,Samen Verder
Gemeente Leudal,Leudal,Wethouder,133487,Dhr. mr. S.B.J. Backus,Ronduit Open
Gemeente Leudal,Leudal,Wethouder,134322,Dhr. R.A.M. Verheul,Ronduit Open
Gemeente Hollands Kroon,Hollands Kroon,Burgemeester,114334,Dhr. J.R.A. Nawijn,VVD
Gemeente Hollands Kroon,Hollands Kroon,Fractievoorzitter,133870,Mw. E.M.M. Vlietstra-Wouterse,D66
Gemeente Hollands Kroon,Hollands Kroon,Fractievoorzitter,112058,Mw. E.A.C. Vlaming-Kroon,CDA
Gemeente Hollands Kroon,Hollands Kroon,Fractievoorzitter,129030,Dhr. H.E. van Gameren,LADA (Democratie Anders)
Gemeente Hollands Kroon,Hollands Kroon,Fractievoorzitter,112134,Dhr. J.P. de Groot,ChristenUnie
Gemeente Hollands Kroon,Hollands Kroon,Fractievoorzitter,127816,Dhr. J.P.F. Eichhorn,GroenLinks
Gemeente Hollands Kroon,Hollands Kroon,Fractievoorzitter,126410,Mw. I.D. Sijbenga-van den Outenaar,Progressief Hollands Kroon
Gemeente Hollands Kroon,Hollands Kroon,Fractievoorzitter,126411,Dhr. G. Pankras,Senioren Hollands Kroon
Gemeente Hollands Kroon,Hollands Kroon,Fractievoorzitter,135056,Mw. S.M.E. Buczynski,PvdA
Gemeente Hollands Kroon,Hollands Kroon,Fractievoorzitter,112147,Dhr. J.H. Swaag,VVD
Gemeente Hollands Kroon,Hollands Kroon,Fractievoorzitter,134620,Dhr. H.J. Wittink,Onafhankelijk Hollands Kroon
Gemeente Hollands Kroon,Hollands Kroon,Locoburgemeester,22616955,Mw. M.M.J. van Gent-Overdevest,Senioren Hollands Kroon
Gemeente Hollands Kroon,Hollands Kroon,Raadsgriffier,22427615,Mw. A. Verburg,
Gemeente Hollands Kroon,Hollands Kroon,Raadslid,135395,Dhr. T Tip,VVD
Gemeente Hollands Kroon,Hollands Kroon,Raadslid,122465,Dhr. J. Muntjewerf,Senioren Hollands Kroon
Gemeente Hollands Kroon,Hollands Kroon,Raadslid,111845,Dhr. J.H. Swaag,VVD
Gemeente Hollands Kroon,Hollands Kroon,Raadslid,133871,Mw. E.M.M. Vlietstra-Wouterse,D66
Gemeente Hollands Kroon,Hollands Kroon,Raadslid,134521,Dhr. P.J. Dijkstra,Senioren Hollands Kroon
Gemeente Hollands Kroon,Hollands Kroon,Raadslid,133505,Dhr. E.C. Volkers,PvdA
Gemeente Hollands Kroon,Hollands Kroon,Raadslid,112197,Dhr. J.M.M. Vriend,CDA
Gemeente Hollands Kroon,Hollands Kroon,Raadslid,81352,Mw. E.A.C. Vlaming-Kroon,CDA
Gemeente Hollands Kroon,Hollands Kroon,Raadslid,112199,Dhr. A. Smit,LADA (Democratie Anders)
Gemeente Hollands Kroon,Hollands Kroon,Raadslid,129031,Dhr. P.W.J. Klaver,D66
Gemeente Hollands Kroon,Hollands Kroon,Raadslid,127818,Dhr. P.A. Couwenhoven,LADA (Democratie Anders)
Gemeente Hollands Kroon,Hollands Kroon,Raadslid,20254397,Dhr. M.F.J. Hovius,LADA (Democratie Anders)
Gemeente Hollands Kroon,Hollands Kroon,Raadslid,127817,Dhr. H.E. van Gameren,LADA (Democratie Anders)
Gemeente Hollands Kroon,Hollands Kroon,Raadslid,112203,Mw. S.M.E. Buczynski,PvdA
Gemeente Hollands Kroon,Hollands Kroon,Raadslid,127819,Mw. A.A.M. Brussaard-Ursem,LADA (Democratie Anders)
Gemeente Hollands Kroon,Hollands Kroon,Raadslid,112205,Dhr. J.H. Leever,Senioren Hollands Kroon
Gemeente Hollands Kroon,Hollands Kroon,Raadslid,126413,Dhr. J.W. van der Klugt,CDA
Gemeente Hollands Kroon,Hollands Kroon,Raadslid,126416,Dhr. G. Pankras,Senioren Hollands Kroon
Gemeente Hollands Kroon,Hollands Kroon,Raadslid,126415,Mw. I.D. Sijbenga-van den Outenaar,Progressief Hollands Kroon
Gemeente Hollands Kroon,Hollands Kroon,Raadslid,81362,Dhr. W. Groot,VVD
Gemeente Hollands Kroon,Hollands Kroon,Raadslid,126418,Dhr. W.A. de Herder,Senioren Hollands Kroon
Gemeente Hollands Kroon,Hollands Kroon,Raadslid,112209,Mw. A.C. de Haan,VVD
Gemeente Hollands Kroon,Hollands Kroon,Raadslid,126417,Dhr. P.C. Meijer,Senioren Hollands Kroon
Gemeente Hollands Kroon,Hollands Kroon,Raadslid,135057,Dhr. P. Medema,PvdA
Gemeente Hollands Kroon,Hollands Kroon,Raadslid,126419,Dhr. G. Roos,VVD
Gemeente Hollands Kroon,Hollands Kroon,Raadslid,111827,Dhr. R.T.B. Visser,CDA
Gemeente Hollands Kroon,Hollands Kroon,Raadslid,111829,Dhr. J.P. de Groot,ChristenUnie
Gemeente Hollands Kroon,Hollands Kroon,Raadslid,122460,Dhr. J.P.F. Eichhorn,GroenLinks
Gemeente Hollands Kroon,Hollands Kroon,Raadslid,134621,Dhr. H.J. Wittink,Onafhankelijk Hollands Kroon
Gemeente Hollands Kroon,Hollands Kroon,Wethouder,126067,Mw. M.M.J. van Gent-Overdevest,Senioren Hollands Kroon
Gemeente Hollands Kroon,Hollands Kroon,Wethouder,126065,Dhr. T.J.M. Groot,CDA
Gemeente Littenseradiel,Littenseradiel,Burgemeester,106943,Mw. dr. J. Liemburg,PvdA
Gemeente Littenseradiel,Littenseradiel,Fractievoorzitter,135399,Dhr. M.W.J.M. de Man,VVD
Gemeente Littenseradiel,Littenseradiel,Fractievoorzitter,74694,Dhr. G. Hiemstra,CDA
Gemeente Littenseradiel,Littenseradiel,Fractievoorzitter,128473,Dhr. P. Astro,SAM Littenseradiel
Gemeente Littenseradiel,Littenseradiel,Locoburgemeester,134573,Mw. M. Reijndorp,SAM Littenseradiel
Gemeente Littenseradiel,Littenseradiel,Raadsgriffier,20254327,Mw. F. Hijlkema,
Gemeente Littenseradiel,Littenseradiel,Raadslid,112257,Dhr. U.G. Wiersma,CDA
Gemeente Littenseradiel,Littenseradiel,Raadslid,127457,Mw. M. Bartels,SAM Littenseradiel
Gemeente Littenseradiel,Littenseradiel,Raadslid,121347,Dhr. T. van Dijk,SAM Littenseradiel
Gemeente Littenseradiel,Littenseradiel,Raadslid,135400,Dhr. M.W.J.M. de Man,VVD
Gemeente Littenseradiel,Littenseradiel,Raadslid,121349,Dhr. R. Osinga,VVD
Gemeente Littenseradiel,Littenseradiel,Raadslid,74697,Dhr. G. Hiemstra,CDA
Gemeente Littenseradiel,Littenseradiel,Raadslid,121072,Dhr. P.G.C. Bakker,FNP
Gemeente Littenseradiel,Littenseradiel,Raadslid,121071,Mw. A. Dijkstra-Boersma,CDA
Gemeente Littenseradiel,Littenseradiel,Raadslid,118194,Mw. B. Eppenga-Fokkema,SAM Littenseradiel
Gemeente Littenseradiel,Littenseradiel,Raadslid,121073,Mw. H. Roorda,FNP
Gemeente Littenseradiel,Littenseradiel,Raadslid,73588,Dhr. A. Talsma,CDA
Gemeente Littenseradiel,Littenseradiel,Raadslid,73590,Dhr. J. Pijlman,SAM Littenseradiel
Gemeente Littenseradiel,Littenseradiel,Raadslid,73591,Dhr. P. Astro,SAM Littenseradiel
Gemeente Littenseradiel,Littenseradiel,Raadslid,89086,Dhr. T. Posthuma,FNP
Gemeente Littenseradiel,Littenseradiel,Secretaris,20254351,Dhr. drs. J. Folkerts,
Gemeente Littenseradiel,Littenseradiel,Wethouder,127458,Dhr. B. Bonnema,FNP
Gemeente Littenseradiel,Littenseradiel,Wethouder,127459,Mw. M. Reijndorp,SAM Littenseradiel
Gemeente Staphorst,Staphorst,Burgemeester,132145,Dhr. drs. T.C. Segers MBA,ChristenUnie
Gemeente Staphorst,Staphorst,Fractievoorzitter,93987,Dhr. J. Spiker,CDA
Gemeente Staphorst,Staphorst,Fractievoorzitter,122728,Mw. L. Lubberink,PvdA
Gemeente Staphorst,Staphorst,Fractievoorzitter,122727,Dhr. A. Stegeman,Gemeentebelangen
Gemeente Staphorst,Staphorst,Fractievoorzitter,122729,Dhr. L. Talen,SGP
Gemeente Staphorst,Staphorst,Fractievoorzitter,20845515,Dhr. mr. A. Mussche,ChristenUnie
Gemeente Staphorst,Staphorst,Fractievoorzitter,127873,Dhr. J. Talen,Liberaal Netwerk
Gemeente Staphorst,Staphorst,Locoburgemeester,113278,Dhr. mr. dr. S. de Jong,SGP
Gemeente Staphorst,Staphorst,Raadsgriffier,20254278,Mw. L. Roest-Jonkers,
Gemeente Staphorst,Staphorst,Raadslid,128555,Dhr. E. Hattem,SGP
Gemeente Staphorst,Staphorst,Raadslid,21656232,Dhr. M. Troost,ChristenUnie
Gemeente Staphorst,Staphorst,Raadslid,119407,Dhr. mr. A. Mussche,ChristenUnie
Gemeente Staphorst,Staphorst,Raadslid,89463,Dhr. A. Stegeman,Gemeentebelangen
Gemeente Staphorst,Staphorst,Raadslid,127874,Dhr. H. Courtz,CDA
Gemeente Staphorst,Staphorst,Raadslid,127876,Dhr. R. Slager,SGP
Gemeente Staphorst,Staphorst,Raadslid,122564,Dhr. L. Hoeve,ChristenUnie
Gemeente Staphorst,Staphorst,Raadslid,127875,Dhr. J. Talen,Liberaal Netwerk
Gemeente Staphorst,Staphorst,Raadslid,122563,Mw. G.G. Compagner,CDA
Gemeente Staphorst,Staphorst,Raadslid,122566,Dhr. B. Veen,PvdA
Gemeente Staphorst,Staphorst,Raadslid,122565,Mw. K. Lier,ChristenUnie
Gemeente Staphorst,Staphorst,Raadslid,79557,Dhr. J. Spiker,CDA
Gemeente Staphorst,Staphorst,Raadslid,122567,Dhr. H. Troost,SGP
Gemeente Staphorst,Staphorst,Raadslid,79559,Mw. H. Brinkman,CDA
Gemeente Staphorst,Staphorst,Raadslid,79568,Mw. L. Lubberink,PvdA
Gemeente Staphorst,Staphorst,Raadslid,79572,Dhr. L. Mulder,SGP
Gemeente Staphorst,Staphorst,Raadslid,79573,Dhr. L. Talen,SGP
Gemeente Staphorst,Staphorst,Secretaris,20254304,Dhr. P.F.G. Rossen,
Gemeente Staphorst,Staphorst,Wethouder,113279,Dhr. mr. dr. S. de Jong,SGP
Gemeente Staphorst,Staphorst,Wethouder,127877,Dhr. J. Jaspers Faijer,ChristenUnie
Gemeente Staphorst,Staphorst,Wethouder,125015,Dhr. B. Krale,CDA
Gemeente Reimerswaal,Reimerswaal,Burgemeester,22317608,Mw. drs. J.S. van Egmond,CDA
Gemeente Reimerswaal,Reimerswaal,Fractievoorzitter,126141,Mw. C. Hoogerland- Veerman,CDA
Gemeente Reimerswaal,Reimerswaal,Fractievoorzitter,20340978,Dhr. A. Jumelet,ChristenUnie
Gemeente Reimerswaal,Reimerswaal,Fractievoorzitter,93305,Dhr. M. Weststrate,Leefbaar Reimerswaal
Gemeente Reimerswaal,Reimerswaal,Fractievoorzitter,115403,Dhr. C.A. Verburg,PvdA
Gemeente Reimerswaal,Reimerswaal,Fractievoorzitter,93307,Dhr. V. Janszen,SGP
Gemeente Reimerswaal,Reimerswaal,Fractievoorzitter,126142,Mw. T. Laban-Mos,VVD
Gemeente Reimerswaal,Reimerswaal,Locoburgemeester,63513,Dhr. J.P. Sinke,SGP
Gemeente Reimerswaal,Reimerswaal,Raadsgriffier,20254225,Dhr. T. Jansen,
Gemeente Reimerswaal,Reimerswaal,Raadslid,89335,Dhr. J.J. Nagelkerke,CDA
Gemeente Reimerswaal,Reimerswaal,Raadslid,81481,Dhr. P.A. Koeman,CDA
Gemeente Reimerswaal,Reimerswaal,Raadslid,126143,Mw. C. Hoogerland- Veerman,CDA
Gemeente Reimerswaal,Reimerswaal,Raadslid,81483,Dhr. A. Jumelet,ChristenUnie
Gemeente Reimerswaal,Reimerswaal,Raadslid,20340998,Dhr. H. Bouwman,ChristenUnie
Gemeente Reimerswaal,Reimerswaal,Raadslid,126144,Dhr. J. Smet,Leefbaar Reimerswaal
Gemeente Reimerswaal,Reimerswaal,Raadslid,81485,Dhr. M. Weststrate,Leefbaar Reimerswaal
Gemeente Reimerswaal,Reimerswaal,Raadslid,81486,Dhr. N. van der Hoest,Leefbaar Reimerswaal
Gemeente Reimerswaal,Reimerswaal,Raadslid,89336,Dhr. C.A. Verburg,PvdA
Gemeente Reimerswaal,Reimerswaal,Raadslid,126145,Mw. D. Louwrink,PvdA
Gemeente Reimerswaal,Reimerswaal,Raadslid,81490,Dhr. A. van Stee,SGP
Gemeente Reimerswaal,Reimerswaal,Raadslid,133332,Dhr. A.J. Meeuwsen,SGP
Gemeente Reimerswaal,Reimerswaal,Raadslid,113990,Dhr. B. Otte,SGP
Gemeente Reimerswaal,Reimerswaal,Raadslid,81491,Dhr. J.A. Rottier,SGP
Gemeente Reimerswaal,Reimerswaal,Raadslid,81493,Dhr. M. Bruinooge,SGP
Gemeente Reimerswaal,Reimerswaal,Raadslid,126146,Dhr. M.M. Sinke,SGP
Gemeente Reimerswaal,Reimerswaal,Raadslid,81496,Dhr. V. Janszen,SGP
Gemeente Reimerswaal,Reimerswaal,Raadslid,81497,Dhr. J.C. van der Endt,VVD
Gemeente Reimerswaal,Reimerswaal,Raadslid,126148,Mw. T. Laban-Mos,VVD
Gemeente Reimerswaal,Reimerswaal,Secretaris,20254253,Dhr. mr. F.L.A.R. Marquinie MBA,
Gemeente Reimerswaal,Reimerswaal,Wethouder,24375,Dhr. J.J.L. de Kunder,CDA
Gemeente Reimerswaal,Reimerswaal,Wethouder,24377,Dhr. J.P. Sinke,SGP
Gemeente Reimerswaal,Reimerswaal,Wethouder,127538,Dhr. I. Vogelaar,VVD
Gemeente Heemstede,Heemstede,Burgemeester,51094,Mw. drs. M.J.C. Heeremans,PvdA
Gemeente Heemstede,Heemstede,Fractievoorzitter,120323,Dhr. E. de Zeeuw,GroenLinks
Gemeente Heemstede,Heemstede,Fractievoorzitter,21571650,Dhr. H.M. Klaasen,D66
Gemeente Heemstede,Heemstede,Fractievoorzitter,91595,Dhr. J.H. Maas,PvdA
Gemeente Heemstede,Heemstede,Fractievoorzitter,124444,Mw. M.A.U. Waterlander,CDA
Gemeente Heemstede,Heemstede,Fractievoorzitter,124446,Mw. A.M.C.E. Stam,VVD
Gemeente Heemstede,Heemstede,Fractievoorzitter,124445,Mw. A.P. van der Have,Heemsteeds Burger Belang
Gemeente Heemstede,Heemstede,Locoburgemeester,134325,Mw. mr. C.D.M. Kuiper-Kuijpers,CDA
Gemeente Heemstede,Heemstede,Raadsgriffier,20254170,Mw. drs. I.C.M. Hesp,
Gemeente Heemstede,Heemstede,Raadslid,124449,Mw. J.C. Brouwers-Oosterbaan,VVD
Gemeente Heemstede,Heemstede,Raadslid,79788,Dhr. W.M.M. Heeremans,CDA
Gemeente Heemstede,Heemstede,Raadslid,79791,Dhr. H.M. Klaasen,D66
Gemeente Heemstede,Heemstede,Raadslid,79798,Dhr. J.H. Maas,PvdA
Gemeente Heemstede,Heemstede,Raadslid,79797,Mw. A.P. van der Have,Heemsteeds Burger Belang
Gemeente Heemstede,Heemstede,Raadslid,129271,Dhr. M.B.H.J. Radix,VVD
Gemeente Heemstede,Heemstede,Raadslid,79801,Dhr. C.G.T.F.J. Leenders,VVD
Gemeente Heemstede,Heemstede,Raadslid,20992386,Dhr. D.R. ten Have,Heemsteeds Burger Belang
Gemeente Heemstede,Heemstede,Raadslid,131649,Dhr. D.M.W. Kleijer,D66
Gemeente Heemstede,Heemstede,Raadslid,120324,Mw. M.A.U. Waterlander,CDA
Gemeente Heemstede,Heemstede,Raadslid,120326,Mw. Y.G.G.M.M. Schul,D66
Gemeente Heemstede,Heemstede,Raadslid,120328,Mw. T.J.G. van der Heijden,GroenLinks
Gemeente Heemstede,Heemstede,Raadslid,120327,Dhr. E. de Zeeuw,GroenLinks
Gemeente Heemstede,Heemstede,Raadslid,120330,Mw. J. Goedkoop,Heemsteeds Burger Belang
Gemeente Heemstede,Heemstede,Raadslid,120329,Dhr. R.J.L.M. Heerkens Thijssen,Heemsteeds Burger Belang
Gemeente Heemstede,Heemstede,Raadslid,120331,Mw. L.F. Jagtenberg,Heemsteeds Burger Belang
Gemeente Heemstede,Heemstede,Raadslid,20992397,Mw. M.J. de Greef-Nelissen,PvdA
Gemeente Heemstede,Heemstede,Raadslid,120333,Mw. A.M.C.E. Stam,VVD
Gemeente Heemstede,Heemstede,Raadslid,134928,Dhr. E.H. van der Linden,D66
Gemeente Heemstede,Heemstede,Raadslid,110927,Dhr. E.J.M. van Vlijmen,CDA
Gemeente Heemstede,Heemstede,Raadslid,126609,Dhr. H.J.M. van Zon,D66
Gemeente Heemstede,Heemstede,Secretaris,20254200,Dhr. mr. W. van den Berg,
Gemeente Heemstede,Heemstede,Wethouder,133890,Dhr. S.M. Nieuwland,D66
Gemeente Heemstede,Heemstede,Wethouder,131943,Mw. ir. H.M.A. Hooij,VVD
Gemeente Heemstede,Heemstede,Wethouder,24335,Mw. mr. C.D.M. Kuiper-Kuijpers,CDA
Gemeente Goeree-Overflakkee,Goeree-Overflakkee,Burgemeester,133248,Mw. mr. A. Grootenboer-Dubbelman,CDA
Gemeente Goeree-Overflakkee,Goeree-Overflakkee,Fractievoorzitter,114892,Dhr. R. van Papeveld,CDA
Gemeente Goeree-Overflakkee,Goeree-Overflakkee,Fractievoorzitter,20856154,Dhr. E. Tuk,ChristenUnie
Gemeente Goeree-Overflakkee,Goeree-Overflakkee,Fractievoorzitter,114894,Dhr. A. van Alphen,Eiland van Vrijheid
Gemeente Goeree-Overflakkee,Goeree-Overflakkee,Fractievoorzitter,130685,Dhr. R. Maliepaard,Fractie Maliepaard
Gemeente Goeree-Overflakkee,Goeree-Overflakkee,Fractievoorzitter,114896,Dhr. J.W. Eijkenduijn,PvdA
Gemeente Goeree-Overflakkee,Goeree-Overflakkee,Fractievoorzitter,114897,Dhr. C.J. van Dam,SGP
Gemeente Goeree-Overflakkee,Goeree-Overflakkee,Fractievoorzitter,115652,Dhr. B.P.M. Vreugde,Vitale Kernen Goeree-Oostflakkee
Gemeente Goeree-Overflakkee,Goeree-Overflakkee,Fractievoorzitter,114898,Dhr. R. Osinga,VVD
Gemeente Goeree-Overflakkee,Goeree-Overflakkee,Locoburgemeester,115421,Dhr. F.J. Tollenaar,SGP
Gemeente Goeree-Overflakkee,Goeree-Overflakkee,Raadsgriffier,20254106,Dhr. drs. J. Mimpen,
Gemeente Goeree-Overflakkee,Goeree-Overflakkee,Raadslid,114901,Dhr. D. Pijl,CDA
Gemeente Goeree-Overflakkee,Goeree-Overflakkee,Raadslid,114902,Dhr. R. van Papeveld,CDA
Gemeente Goeree-Overflakkee,Goeree-Overflakkee,Raadslid,114903,Mw. T.C. Both-Verhoeven,CDA
Gemeente Goeree-Overflakkee,Goeree-Overflakkee,Raadslid,114904,Dhr. C.M. Pipping,ChristenUnie
Gemeente Goeree-Overflakkee,Goeree-Overflakkee,Raadslid,114905,Dhr. E. Tuk,ChristenUnie
Gemeente Goeree-Overflakkee,Goeree-Overflakkee,Raadslid,114906,Dhr. J.W. Kievit,ChristenUnie
Gemeente Goeree-Overflakkee,Goeree-Overflakkee,Raadslid,20856178,Dhr. M. Koese,ChristenUnie
