id,title,first_name,last_name,suffix,party,municipality,role
89240,Dhr. drs.,R.F.I.,Palmen,,VVD,Gemeente Hilvarenbeek,Burgemeester
36156,Mw.,L.C.,Poppe-de Looff,,CDA,Gemeente Zundert,Burgemeester
22423961,Dhr. drs.,J.M.L.N.,Mikkers,,VVD,Gemeente 's-Hertogenbosch,Burgemeester
133107,Dhr. ir.,M.C.,Uitdehaag,,D66,Gemeente Texel,Burgemeester
32066,Dhr.,B.C.,Hoekstra,,VVD,Gemeente Leek,Burgemeester
97466,Dhr.,W.G.,Groeneweg,,CDA,Gemeente Vianen,Burgemeester
111672,Dhr.,A.A.J.,Baars,,CDA,Gemeente Ermelo,Burgemeester
20390102,Dhr. drs.,G.J.,van Grootheest,,GroenLinks,Gemeente Culemborg,Burgemeester
135737,Mw.,P.C.,Krikke,,VVD,Gemeente Den Haag,Burgemeester
133288,Dhr.,M.J.A.,Delhez MSc,,VVD,Gemeente Noord-Beveland,Burgemeester
134575,Mw.,P.,Doornenbal-van der Vlist,,CDA,Gemeente Renswoude,Burgemeester
111326,Dhr.,M.,Divendal,,PvdA,Gemeente De Ronde Venen,Burgemeester
26891,Dhr. mr.,A.B.L.,de Jonge,,CDA,Gemeente Dronten,Burgemeester
95569,Mw. dr.,P.,Dassen-Housen,,CDA,Gemeente Beesel,Burgemeester
135002,Mw.,W.A.M.,Haverkamp-Wenker,,Partij Onafhankelijk,Gemeente Tubbergen,Burgemeester
114463,Dhr.,A.S.,Scholten,,VVD,Gemeente Venlo,Burgemeester
130508,Mw.,E.,van Selm,,D66,Gemeente Opsterland,Burgemeester
22377243,Dhr.,L.J.,de Graaf,,CDA,Gemeente Lopik,Burgemeester
134216,Dhr.,A.H.M.,Verhoeven MPM,,Partij onafhankelijk,Gemeente Leudal,Burgemeester
117613,Dhr. drs.,J.W.M.M.J.,Hessels,,CDA,Gemeente Echt-Susteren,Burgemeester
134985,Mw. drs.,A.,Vermeulen,,VVD,Gemeente Zutphen,Burgemeester
132009,Dhr.,F.M.,Weerwind,,D66,Gemeente Almere,Burgemeester
64282,Dhr. ing.,A.,Aboutaleb,,PvdA,Gemeente Rotterdam,Burgemeester
129534,Dhr. mr.,A.B.,Stapelkamp,,ChristenUnie,Gemeente Kapelle,Burgemeester
71701,Dhr. mr. drs.,B.,Koelewijn,,ChristenUnie,Gemeente Kampen,Burgemeester
128517,Dhr.,B.J.,van Bochove,,CDA,Gemeente Weesp,Burgemeester waarnemend
133008,Dhr.,H.H.,de Vries,,CDA,Gemeente Neerijnen,Burgemeester waarnemend
22328929,Dhr. mr.,H.C.R.M.,Wijkerslooth de Weerdesteijn,,VVD,Gemeente Cranendonck,Burgemeester waarnemend
134495,Dhr.,M.A.,Fr&auml;nzel MSc,,D66,Gemeente Meierijstad,Burgemeester waarnemend
83770,Dhr.,G.,Krol,,CDA,Gemeente Het Bildt,Burgemeester waarnemend
115556,Dhr. drs.,P.M.M.,de Jonge,,PvdA,Gemeente Hoogezand-Sappemeer,Burgemeester waarnemend
135627,Dhr.,A.B.,Blase,,PvdA,Gemeente Heerhugowaard,Burgemeester waarnemend
20799123,Dhr.,J.A.,Gerritsen,,D66,Gemeente Aalten,Burgemeester waarnemend
132353,Dhr.,J.,Kuin,,PvdA,Gemeente Pekela,Burgemeester waarnemend
22611554,Mw.,C.A.A.,van Rhee-Oud Ammerveld,,PvdA,Gemeente Scherpenzeel,Burgemeester waarnemend
20257334,Dhr. mr. drs.,G.A.A.,Verkerk,,VVD,Gemeente Ommen,Burgemeester waarnemend
134408,Dhr. drs.,J.M.,Staatsen,,VVD,Gemeente Zevenaar,Burgemeester waarnemend
131523,Dhr.,J.J.,Nobel,,PvdA,Gemeente Aalsmeer,Burgemeester waarnemend
22043145,Mw.,A.M.A.,van Ardenne-van der Hoeven,,CDA,Gemeente Westland,Burgemeester waarnemend
22512972,Dhr.,J.G.M.T.,Ubachs,,D66,Gemeente Best,Burgemeester waarnemend
20268915,Mw.,E.,van Lente,,PvdA,Gemeente Bedum,Burgemeester waarnemend
130390,Mw.,O.M.T.,Wolfs,,PvdA,Gemeente Onderbanken,Burgemeester waarnemend
21415291,Dhr.,R.,van Schelven,,,Gemeente Bunnik,Burgemeester waarnemend
21262588,Dhr. ing.,P.M.,Maas,,CDA,Gemeente Bladel,Burgemeester waarnemend
131793,Dhr. drs.,D.J.,Stellingwerf,,ChristenUnie,Gemeente Schiermonnikoog,Burgemeester waarnemend
135181,Dhr.,Ch.B.,Aptroot,,VVD,Gemeente Wassenaar,Burgemeester waarnemend
20890842,Dhr. drs.,J.Th.,Hoekema,,D66,Gemeente Langedijk,Burgemeester waarnemend
20258129,Dhr. drs.,J.P.,Gebben,,VVD,Gemeente Losser,Burgemeester waarnemend
134565,Mw.,J.H.M.,Hermans-Vloedbeld,,VVD,Gemeente Oud-Beijerland,Burgemeester waarnemend
134539,Mw.,P.J.,Bouvy-Koene,,VVD,Gemeente Voorschoten,Burgemeester waarnemend
20269096,Mw. drs.,A.E.H.,van der Kolk,,ChristenUnie,Gemeente Twenterand,Burgemeester waarnemend
134631,Dhr.,A.,van der Tuuk,,PvdA,Gemeente Grootegast,Burgemeester waarnemend
20894267,Dhr.,T.,van Mourik,,VVD,Gemeente Smallingerland,Burgemeester waarnemend
22433050,Mw.,A.M.,Demmers-van der Geest,,D66,Gemeente Veldhoven,Burgemeester waarnemend
119441,Mw.,J.F.,Snijder-Hazelhoff,,VVD,Gemeente Bellingwedde,Burgemeester waarnemend
129466,Dhr.,T.,Baas,,VVD,Gemeente Midden-Drenthe,Burgemeester waarnemend
117484,Dhr.,W.E.,ten Kate,,VVD,Gemeente Giessenlanden,Burgemeester waarnemend
22665203,Dhr.,J.J.,van Aartsen,,VVD,Gemeente Amsterdam,Burgemeester waarnemend
20270221,Dhr.,A.W.,Hiemstra,,CDA,Gemeente Appingedam,Burgemeester waarnemend
20426170,Dhr.,F.,Ossel,,PvdA,Gemeente Wijdemeren,Burgemeester waarnemend
133528,Mw.,I.A.,Bakker,,VVD,Gemeente Dinkelland,Burgemeester waarnemend
131017,Dhr.,P.,van Veen,,VVD,Gemeente Haren,Burgemeester waarnemend
134764,Dhr. mr.,T.P.J.,Bruinsma,,PvdA,Gemeente Leerdam,Burgemeester waarnemend
22068346,Dhr.,F.,de Vries,,PvdA,Gemeente Ten Boer,Burgemeester waarnemend
131221,Dhr. drs.,G.,Veldhuijzen,,CDA,Gemeente Gorinchem,Burgemeester waarnemend
132320,Dhr.,L.J.P.M.,Frissen,,CDA,Gemeente Schinnen,Burgemeester waarnemend
124426,Dhr. drs.,S.B.,Swierstra,,VVD,Gemeente Veendam,Burgemeester waarnemend
130782,Dhr. drs.,R.W.,Munniksma,,PvdA,Gemeente Menterwolde,Burgemeester waarnemend
96123,Dhr. drs.,J.R.A.,Boertjens,,VVD,Gemeente Leeuwarderadeel,Burgemeester waarnemend
20264794,Dhr. dr.,J.P.,Rehwinkel,,PvdA,Gemeente Zaltbommel,Burgemeester waarnemend
134632,Dhr. drs.,J.B.,Waaijer,,CDA,Gemeente Strijen,Burgemeester waarnemend
21830499,Dhr. drs.,R.H.,Augusteijn,,CDA,Gemeente Heusden,Burgemeester waarnemend
117520,Dhr. drs.,S.,Stoop,,SGP,Gemeente Korendijk,Burgemeester waarnemend
117958,Dhr.,A.,Noordergraaf,,SGP,Gemeente Woudrichem,Burgemeester waarnemend
22021777,Dhr.,J.A.M.,Vos,,CDA,Gemeente Eersel,Burgemeester waarnemend
20273165,Dhr. dr.,J.J.,Schrijen,,,Gemeente Valkenburg aan de Geul,Burgemeester waarnemend
22591329,Dhr.,O.,Hoes,,VVD,Gemeente Haarlemmermeer,Burgemeester waarnemend
132582,Dhr.,E.A.,van Zuijlen,,GroenLinks,Gemeente Franekeradeel,Burgemeester waarnemend
20902242,Dhr. drs.,Th.R.,Piersma,,FNP,Gemeente Menameradiel,Burgemeester waarnemend
133490,Dhr.,G.J.,Kok,,VVD,Gemeente Haaksbergen,Burgemeester waarnemend
134363,Dhr. drs.,G.,Beukema,,PvdA,Gemeente Delfzijl,Burgemeester waarnemend
21926602,Dhr. drs.,H.B.,Eenhoorn,,VVD,Gemeente Amstelveen,Burgemeester waarnemend
132113,Mw. mr.,P.,Schadd-de Boer,,PvdA,Gemeente Rijnwaarden,Burgemeester waarnemend
130183,Dhr. drs.,J.A.,van der Pas,,PvdA,Gemeente Rhenen,Burgemeester waarnemend
135058,Mw.,J.,Eugster-van Bergeijk,,CDA,Gemeente Reusel-De Mierden,Burgemeester waarnemend
21795709,Mw. drs.,R.,Kruisinga,,CDA,Gemeente Laren,Burgemeester waarnemend
21713018,Dhr.,P.A.,Zoon,,VVD,Gemeente Veenendaal,Burgemeester waarnemend
21732363,Dhr. mr.,G.J.,de Graaf,,VVD,Gemeente Heerde,Burgemeester waarnemend
21096021,Dhr. drs.,R.W.,Munniksma,,PvdA,Gemeente Slochteren,Burgemeester waarnemend
22113213,Mw.,G.,de Vries-Leggedoor,,CDA,Gemeente Zuidhorn,Burgemeester waarnemend
125619,Dhr. ir.,B.W.,de Leeuw,,SGP,Gemeente Alblasserdam,Fractievoorzitter
84134,Dhr.,M.J.,van Lavieren,,PvdA,Gemeente Alblasserdam,Fractievoorzitter
132959,Dhr.,F.G.A.,van Raak,,GBSV Chaam,Gemeente Alphen-Chaam,Fractievoorzitter
129840,Dhr.,P.G.M.,Verbruggen,,PvdA,Gemeente Alkmaar,Fractievoorzitter
80486,Mw.,E.H.W.M.,Dauphin,,D66,Gemeente Wijchen,Fractievoorzitter
134715,Dhr.,M.,Keskin,,DENK,Gemeente Alkmaar,Fractievoorzitter
21570012,Dhr. drs.,E.J.,van Tellingen,,Voor Neerijnen,Gemeente Neerijnen,Fractievoorzitter
126399,Dhr.,G.,Taute,,Protestants Christelijke Groepering (PCG),Gemeente Wijk bij Duurstede,Fractievoorzitter
126400,Dhr.,T.,Baas,,PvdA,Gemeente Wijk bij Duurstede,Fractievoorzitter
21962650,Dhr.,G.,Horst,,CDA,Gemeente Nieuwegein,Fractievoorzitter
21933122,Dhr.,B.G.B.,Derksen,,CDA,Gemeente Wijchen,Fractievoorzitter
129357,Mw.,M.W.,Baggerman,,PvdA,Gemeente Buren,Fractievoorzitter
134977,Dhr.,C.,van Oort,,VVD,Gemeente Buren,Fractievoorzitter
130557,Dhr.,J.,de Jonge,,Partij voor de Dieren,Gemeente Buren,Fractievoorzitter
123260,Dhr.,H.J.,Raben,,D66,Gemeente Brummen,Fractievoorzitter
122473,Mw.,Y.J.P.M.,de Heer-Seveke,,Trots OPA,Gemeente Breda,Fractievoorzitter
73944,Dhr.,H.J.,Troost,,VSP,Gemeente Nieuwegein,Fractievoorzitter
112412,Dhr.,J.J.,Moes,,VVD,Gemeente Westerveld,Fractievoorzitter
134027,Dhr.,M.,Miner,,GroenLinks,Gemeente Weesp,Fractievoorzitter
112447,Mw.,M.C.J.,van de Plasse-Nagelkerke,,CDA,Gemeente Borsele,Fractievoorzitter
119984,Dhr.,M.C.,van Hekken,,Borsele,Gemeente Borsele,Fractievoorzitter
130494,Mw.,E.J.,Slachter,,D66,Gemeente Nissewaard,Fractievoorzitter
128780,Mw.,B.Z.,Bakhtali,,Stadspartij Nuwegein,Gemeente Nieuwegein,Fractievoorzitter
84999,Dhr.,C.,Stoffer,,SGP,Gemeente Nunspeet,Fractievoorzitter
20268098,Dhr.,L.M.,Heezen,,Stem Lokaal,Gemeente Albrandswaard,Fractievoorzitter
125420,Mw.,H.B.,Challik,,PvdA,Gemeente Neerijnen,Fractievoorzitter
112587,Dhr.,M.E.,Wilson,,Leefbaar Capelle,Gemeente Capelle aan den IJssel,Fractievoorzitter
123638,Dhr.,P.C.,Penning,,PvdA,Gemeente Cromstrijen,Fractievoorzitter
131823,Dhr.,J.,Hoekzema,,OPA,Gemeente Alkmaar,Fractievoorzitter
132255,Dhr.,M.A.,Kiel,,VVD,Gemeente Wageningen,Fractievoorzitter
21648430,Mw.,V.H.,Spruit-Remijn,,VVD,Gemeente Albrandswaard,Fractievoorzitter
132367,Mw.,J.G.,Ram-van Mourik,,Groep Ram-Remijn,Gemeente Albrandswaard,Fractievoorzitter
73936,Dhr.,M.J.,Monrooij,,ChristenUnie,Gemeente Nieuwegein,Fractievoorzitter
132368,Dhr.,L.H.,Goudriaan,,Nieuw Onafhankelijk voor Albrandswaard (NOVA),Gemeente Albrandswaard,Fractievoorzitter
82298,Dhr.,S.,Nijhuis,,GroenLinks,Gemeente Berkelland,Fractievoorzitter
127463,Dhr.,H.M.C.,Dijkhoff,,VVD,Gemeente Best,Fractievoorzitter
126320,Dhr.,J.,Kort,,GroenLinks,Gemeente Enschede,Fractievoorzitter
123262,Mw.,C.E.,Sjerps,,PvdA,Gemeente Brummen,Fractievoorzitter
127621,Dhr.,J.A.,Voorhorst,,VVD,Gemeente West Maas en Waal,Fractievoorzitter
122132,Dhr.,F.,Vlam,,D66,Gemeente Winterswijk,Fractievoorzitter
73006,Mw.,J.C.O.,van de Gevel,,Eerlijk Alternatief,Gemeente Pijnacker-Nootdorp,Fractievoorzitter
122094,Mw.,E.B.,'t Hart,,GroenLinks,Gemeente Pijnacker-Nootdorp,Fractievoorzitter
21646575,Dhr.,J.H.,van der Werf,,CDA,Gemeente Enkhuizen,Fractievoorzitter
134065,Dhr.,R.,van Reijswoud,,VVD,Gemeente Enkhuizen,Fractievoorzitter
124090,Dhr.,J.C.,van der Does,,LijstvanderDoes,Gemeente Woerden,Fractievoorzitter
127460,Mw.,C.A.J.F.,van Kronenburg,,CDA,Gemeente Best,Fractievoorzitter
132525,Dhr.,R.R.,Kreeft,,VVD,Gemeente Enschede,Fractievoorzitter
126318,Mw.,A.,Koc,,CDA,Gemeente Enschede,Fractievoorzitter
130441,Dhr.,W.F.C.,Bouman,,De Aalburgse Alliantie,Gemeente Aalburg,Fractievoorzitter
121189,Dhr.,C.,de Waal,,Progressief Altena,Gemeente Aalburg,Fractievoorzitter
132707,Dhr.,C.,Nieuwenhuizen,,ChristenUnie,Gemeente Aalburg,Fractievoorzitter
127198,Mw.,J.C.,Komejan-Rochat,,Ideaalburg,Gemeente Aalburg,Fractievoorzitter
127197,Dhr.,C.E.,Noorloos,,BAB,Gemeente Aalburg,Fractievoorzitter
133400,Dhr.,J.A.T.M.,Welbers,,PK (Progressieve Kombinatie),Gemeente Boxmeer,Fractievoorzitter
114878,Dhr.,H.J.,Tannemaat,,Winterswijks Belang,Gemeente Winterswijk,Fractievoorzitter
124088,Dhr.,A.,Noorthoek,,CDA,Gemeente Woerden,Fractievoorzitter
123116,Dhr.,M.F.,Veenstra,,PvdA,Gemeente Zuidhorn,Fractievoorzitter
117593,Dhr.,E.M.M.,van de Voort,,D66,Gemeente Nieuwegein,Fractievoorzitter
122815,Dhr. mr.,J.J.A.,Jetten,,Lokale Partij Groot Nuth,Gemeente Nuth,Fractievoorzitter
122814,Dhr.,P.A.,van Eert,,Leefbaar Nuth,Gemeente Nuth,Fractievoorzitter
81694,Dhr.,W.,Smit,,BurgerBelangen Nu,Gemeente Wijk bij Duurstede,Fractievoorzitter
118269,Dhr.,J.A.,Renzenbrink,,CDA,Gemeente Weesp,Fractievoorzitter
121661,Dhr.,M.F.A.,Broeders,,Sociaal Maas en Waal,Gemeente West Maas en Waal,Fractievoorzitter
128523,Mw.,W.,Mantjes-Schubart,,Gemeentebelangen,Gemeente Pijnacker-Nootdorp,Fractievoorzitter
121741,Dhr.,P.N.M.,Meiland,,CDA,Gemeente Beverwijk,Fractievoorzitter
125539,Dhr.,J.Y.H.,de Haas,,Gemeentebelangen,Gemeente Westerveld,Fractievoorzitter
127461,Mw.,D.J.A.,van Weert-van Geffen,,Gemeentebelangen,Gemeente Best,Fractievoorzitter
128335,Dhr.,J.B.,Koelman,,SP,Gemeente Boxmeer,Fractievoorzitter
130699,Dhr.,F.C.,van der Schans,,Frits van der Schans,Gemeente Zaltbommel,Fractievoorzitter
117839,Dhr.,G.,Bok,,SGP,Gemeente Zaltbommel,Fractievoorzitter
32798,Dhr.,N.J.,van Wijk,,PvdA,Gemeente Zaltbommel,Fractievoorzitter
112982,Mw.,D.J.T.,van den Bos,,Sociaal Wijchen,Gemeente Wijchen,Fractievoorzitter
129274,Dhr.,H.J.,Stulen,,Gemeentebelang,Gemeente Nunspeet,Fractievoorzitter
88239,Dhr.,J.J.W.M.,van den Boogaard,,JO,Gemeente Best,Fractievoorzitter
75382,Dhr.,C.,van de Bijl,,PCG,Gemeente Buren,Fractievoorzitter
128099,Dhr.,J.B.M.,Pijs,,Lijst Pijs,Gemeente Nuenen c.a.,Fractievoorzitter
125000,Dhr.,F.P.,van Zaalen,,ChristenUnie,Gemeente Albrandswaard,Fractievoorzitter
133329,Dhr.,T.,van het Hof,,D66,Gemeente Breda,Fractievoorzitter
122813,Dhr.,L.H.M.,Rijkx,,CDA,Gemeente Nuth,Fractievoorzitter
82966,Dhr. mr.,A.,Weggeman,,SGP,Gemeente Capelle aan den IJssel,Fractievoorzitter
126322,Dhr.,M.A.,van Luttikhuizen,,SP,Gemeente Enschede,Fractievoorzitter
120923,Dhr.,J.P.,Dompeling,,VVD,Gemeente Purmerend,Fractievoorzitter
120921,Dhr.,F.,Alberts,,PvdA,Gemeente Purmerend,Fractievoorzitter
120922,Dhr.,B.,Meulenberg,,Stadspartij,Gemeente Purmerend,Fractievoorzitter
134064,Dhr.,M.,de Jong,,Nieuw Enkhuizen,Gemeente Enkhuizen,Fractievoorzitter
124999,Dhr.,G.,Schuitemaker,,CDA,Gemeente Albrandswaard,Fractievoorzitter
134050,Mw.,F.C.,Veenis-Missler,,CDA,Gemeente Buren,Fractievoorzitter
133303,Dhr.,M.,Snijder,,VVD,Gemeente Weesp,Fractievoorzitter
127741,Dhr.,J.,Puper,,PvdA,Gemeente Westerveld,Fractievoorzitter
127535,Dhr.,C.J.,Kesting,,ChristenUnie,Gemeente Zaltbommel,Fractievoorzitter
112679,Mw.,H.M.,Sluiter- van der Velpen,,GroenLinks,Gemeente Zaltbommel,Fractievoorzitter
129234,Dhr.,S.L.T.A.J.,Nouwens,,VVD,Gemeente Neerijnen,Fractievoorzitter
123636,Dhr.,P.,van der Meer,,CDA,Gemeente Cromstrijen,Fractievoorzitter
78794,Dhr.,K.W.,van der Hoek,,GroenLinks,Gemeente Zuidhorn,Fractievoorzitter
124356,Dhr.,A.,Duizer,,ChristenUnie,Gemeente Woudrichem,Fractievoorzitter
132585,Dhr.,R.A.,Steger,,NAP (Nieuwe Albrandswaardse Partij),Gemeente Albrandswaard,Fractievoorzitter
127559,Dhr.,C.J.,Mettes,,CDA,Gemeente Zandvoort,Fractievoorzitter
86058,Dhr.,W.O.,Paap,,Sociaal Zandvoort,Gemeente Zandvoort,Fractievoorzitter
21585133,Dhr.,F.,Veldwisch,,Partij Veldwisch,Gemeente Zandvoort,Fractievoorzitter
122255,Mw.,B.J.,G&ouml;ransson-van Kerkwijk,,VVD,Gemeente Zandvoort,Fractievoorzitter
21585139,Mw.,U.L.,Rietkerk-Gubbels,,PvdA,Gemeente Zandvoort,Fractievoorzitter
135193,Mw.,A.M.,van der Veld-de Groot,,Gemeentebelangen Zandvoort,Gemeente Zandvoort,Fractievoorzitter
131705,Dhr.,E.J.,Poster,,Ouderen Partij Zandvoort,Gemeente Zandvoort,Fractievoorzitter
118896,Dhr.,M.,Slingerland,,SGP,Gemeente Zwartewaterland,Fractievoorzitter
128816,Dhr.,E.H.T.,Groothoff,,CDA,Gemeente Nuenen c.a.,Fractievoorzitter
123593,Dhr.,S.A.A.,Maes,,SP,Gemeente Breda,Fractievoorzitter
84133,Dhr.,J.R.,Pardo Kruidenier,,D66,Gemeente Alblasserdam,Fractievoorzitter
129725,Dhr.,P.P.,Verbeeten,,Kernachtig Wijchen,Gemeente Wijchen,Fractievoorzitter
86300,Dhr.,D.G.,Brouwer,,Ameland '82,Gemeente Ameland,Fractievoorzitter
114222,Mw.,S.A.,Quasten,,Lijst Quasten,Gemeente Enkhuizen,Fractievoorzitter
87098,Dhr.,J.M.,van Duijnhoven,,Boekels Welzijn,Gemeente Boekel,Fractievoorzitter
20260629,Mw.,C.C.J.,Ruygt-Gerritsen,,D66,Gemeente Waalwijk,Fractievoorzitter
122068,Dhr.,C.M.A.,Kuijten,,VVD,Gemeente Waalwijk,Fractievoorzitter
134605,Dhr.,W.,van Veelen,,ChristenUnie,Gemeente Waalwijk,Fractievoorzitter
122860,Dhr.,A.J.G.,Burger,,CDA,Gemeente Bloemendaal,Fractievoorzitter
128122,Mw.,M.,Roos-Andriesse,,Hart voor Bloemendaal,Gemeente Bloemendaal,Fractievoorzitter
124089,Dhr.,H.A.,van Assem,,Inwonersbelangen,Gemeente Woerden,Fractievoorzitter
121529,Mw.,M.A.K.J.,Laumann,,SP,Gemeente Kerkrade,Fractievoorzitter
20893353,Mw.,E.C.C.J.,Bremen-Munsters,,Lokaal Alternatief,Gemeente Kerkrade,Fractievoorzitter
116725,Dhr.,W.H.H.,de Groot,,VVD,Gemeente Kerkrade,Fractievoorzitter
133271,Dhr.,F.P.,Schuitemaker,,PvdA,Gemeente Koggenland,Fractievoorzitter
124397,Dhr.,W.J.,Heijltjes,,Burgerbelangen,Gemeente Kerkrade,Fractievoorzitter
93985,Dhr.,J.A.,Mollet,,OK(&eacute;),Gemeente Koggenland,Fractievoorzitter
73546,Dhr.,J.J.,van der Tol,,ChristenUnie,Gemeente Ferwerderadiel,Fractievoorzitter
131229,Dhr. mr.,J.P.M.,Paas,,Ouderenpartij,Gemeente Kerkrade,Fractievoorzitter
131499,Dhr.,N.C.J.,Bijman,,CDA,Gemeente Koggenland,Fractievoorzitter
20578994,Dhr.,T.F.A.,van Elferen,,D66,Gemeente Nijmegen,Fractievoorzitter
130651,Dhr.,P.A.,Eigenhuijsen,,Voor Nijmegen.NU,Gemeente Nijmegen,Fractievoorzitter
87626,Dhr.,G.A.W.,Fonk,,D66,Gemeente Aa en Hunze,Fractievoorzitter
112435,Dhr.,B.,van der Heide,,FNP,Gemeente Ferwerderadiel,Fractievoorzitter
131977,Dhr.,S.C.,Brouwer,,ChristenUnie/SGP,Gemeente Woerden,Fractievoorzitter
135110,Dhr.,J.W.C.,Geurts,,PvdA,Gemeente Nuth,Fractievoorzitter
128368,Dhr.,P.,Reitsma,,CDA,Gemeente Ferwerderadiel,Fractievoorzitter
127488,Mw.,C.A.M.,Huijbens,,D66,Gemeente Zoetermeer,Fractievoorzitter
122607,Dhr.,J.W.J.,Goubet,,SP,Gemeente Weert,Fractievoorzitter
111240,Dhr. mr.,J.C.,de Looff,,VVD,Gemeente Zaltbommel,Fractievoorzitter
131056,Mw.,M.,Schouten,,GroenLinks,Gemeente Nieuwegein,Fractievoorzitter
130497,Dhr.,J.,van Dijk,,ONS,Gemeente Nissewaard,Fractievoorzitter
124262,Dhr.,J.,de Graaf,,GroenLinks,Gemeente Epe,Fractievoorzitter
76400,Mw.,C.C.,Bilars-Don,,Gemeentebelangen,Gemeente Beverwijk,Fractievoorzitter
134262,Dhr.,E.A.,Speijer,,VVD,Gemeente Wijk bij Duurstede,Fractievoorzitter
87102,Dhr. drs.,W.J.,Manders,,VVD,Gemeente Boekel,Fractievoorzitter
135495,Dhr.,H.A.J.,Zunnebeld,,VVD,Gemeente Eemnes,Fractievoorzitter
114231,Dhr.,J.G.,van Maanen,,SGP,Gemeente Neerijnen,Fractievoorzitter
20254728,Mw.,J.,Verbeek-Beverwijk,,Ieders Belang/groep Verbeek,Gemeente Nieuwegein,Fractievoorzitter
122028,Dhr.,T.H.G.M.,Verreussel,,SP,Gemeente Borne,Fractievoorzitter
113464,Mw.,E.H.W.,Zomer-Scholten,,D66,Gemeente Borne,Fractievoorzitter
119288,Mw.,M.R.,Verkleij-Lemmers,,CDA,Gemeente Alphen aan den Rijn,Fractievoorzitter
118805,Dhr.,R.B.,Driesen,,GroenLinks,Gemeente Alphen aan den Rijn,Fractievoorzitter
86240,Dhr.,J.A.,de Jeu,,Nieuw Elan,Gemeente Alphen aan den Rijn,Fractievoorzitter
135147,Dhr. dr.,T.,Spoelstra,,ChristenUnie,Gemeente Zwartewaterland,Fractievoorzitter
133352,Dhr.,F.L.J.,Bruning,,IPV,Gemeente Brummen,Fractievoorzitter
132148,Mw.,M.A.A.,Van den Boom-Witzel,,Federatie Dorpslijsten West Maas en Waal,Gemeente West Maas en Waal,Fractievoorzitter
79932,Dhr.,T.W.,Schipper,,SP,Gemeente Utrecht,Fractievoorzitter
116583,Dhr. drs.,A,van Waveren,,CDA,Gemeente Utrecht,Fractievoorzitter
106621,Dhr. drs.,N.J.,Verschuure,,D66,Gemeente Utrecht,Fractievoorzitter
123361,Dhr.,M.,van Ooijen,,ChristenUnie,Gemeente Utrecht,Fractievoorzitter
22024008,Dhr.,L.,Koppel,,PvdA-GroenLinks,Gemeente Noordwijk,Fractievoorzitter
124538,Dhr. drs.,D.N.E.A.,Gilissen,,VVD,Gemeente Utrecht,Fractievoorzitter
126467,Dhr.,P.,van Bockhove,,Lijst Salman Noordwijk,Gemeente Noordwijk,Fractievoorzitter
130498,Dhr.,W.,Struijk,,PvdA,Gemeente Nissewaard,Fractievoorzitter
130853,Dhr.,R.H.J.,Voigt,,Dorpsbelangen,Gemeente Wijdemeren,Fractievoorzitter
123486,Dhr.,G.A.L.,van Unnik,,Artikel 50,Gemeente Weesp,Fractievoorzitter
131470,Dhr.,E.A.G.,Bouman,,VVD,Gemeente Aalburg,Fractievoorzitter
132037,Dhr.,A.M.G.M.,van de Ven,,D.O.P. (Democratisch Onafhankelijke Partij),Gemeente Boekel,Fractievoorzitter
78019,Dhr.,F.J.J.,van Gelder,,CDA,Gemeente West Maas en Waal,Fractievoorzitter
118845,Dhr.,S.T.,Nieuwenhuis,,VVD,Gemeente Kollumerland c.a.,Fractievoorzitter
122604,Dhr.,H.,Stals,,CDA,Gemeente Weert,Fractievoorzitter
131267,Dhr.,G.A.,Gunter,,SGP,Gemeente Borsele,Fractievoorzitter
113899,Dhr.,R.D.,van Dijk,,VVD,Gemeente Woudrichem,Fractievoorzitter
123487,Dhr.,C.,Zierleyn,,D66,Gemeente Weesp,Fractievoorzitter
124675,Dhr.,P.,Blokzijl,,D66,Gemeente Purmerend,Fractievoorzitter
112178,Mw. drs.,A.I.,Dijkstra,,PvdA,Gemeente Zwartewaterland,Fractievoorzitter
131978,Dhr.,S.,van Hameren,,VVD,Gemeente Woerden,Fractievoorzitter
84869,Dhr.,J.C.,Wikkerink,,Progressieve Partij,Gemeente Aalten,Fractievoorzitter
73089,Dhr.,F.P.W.J.,Surink,,Gemeentebelangen Epe,Gemeente Epe,Fractievoorzitter
71336,Dhr.,A.,van Gemert,,WSP,Gemeente Weesp,Fractievoorzitter
21586090,Dhr.,P.L.H.,van Voorst,,Hart voor Schijndel,Gemeente Meierijstad,Fractievoorzitter
21586120,Mw.,W.P.A.M.,Wagenaars-van Beers,,VVD,Gemeente Meierijstad,Fractievoorzitter
21586096,Dhr.,T.P.,van Zutphen,,Lijst Blanco,Gemeente Meierijstad,Fractievoorzitter
131300,Dhr.,G.J.W.,van Lent,,Lokaal Belang Montferland,Gemeente Montferland,Fractievoorzitter
121033,Dhr.,S.P.,Zeilemaker,,PWF,Gemeente Medemblik,Fractievoorzitter
89747,Mw.,E.,de Jong-Hoogendoorn,,PvdA,Gemeente Midden-Delfland,Fractievoorzitter
128000,Mw.,C.E.M.,Manshanden,,GroenLinks,Gemeente Medemblik,Fractievoorzitter
21586108,Dhr.,R.C.M.,Merks,,SP,Gemeente Meierijstad,Fractievoorzitter
98057,Mw.,A.M.N.M.,van der Geest,,Progressief  Wervershoof,Gemeente Medemblik,Fractievoorzitter
