"Address","Status Code","Status","Naam","gemeente 1","partij-abbr 1","functie 1"
"https://almanak.overheid.nl/133784/Dhr_mr_JThCM_Verheijen/",200,"OK","Dhr. mr. J.Th.C.M. Verheijen","Gemeente Wijchen","CDA","Burgemeester"
"https://almanak.overheid.nl/114993/Dhr_TR_Poppens/",200,"OK","Dhr. T.R. Poppens","Gemeente Wijk bij Duurstede","VVD","Burgemeester"
"https://almanak.overheid.nl/32275/Dhr_GJM_van_Rumund/",200,"OK","Dhr. G.J.M. van Rumund","Gemeente Wageningen","PvdA","Burgemeester"
"https://almanak.overheid.nl/117252/Dhr_HC_Wagner/",200,"OK","Dhr. H.C. Wagner","Gemeente Albrandswaard","PvdA","Burgemeester"
"https://almanak.overheid.nl/132754/Dhr_mr_P_Oskam/",200,"OK","Dhr. mr. P. Oskam","Gemeente Capelle aan den IJssel","CDA","Burgemeester"
"https://almanak.overheid.nl/117302/Mw_DH_Schmalschlager/",200,"OK","Mw. D.H. Schmalschl&auml;ger","Gemeente Nuth","GroenLinks","Burgemeester"
"https://almanak.overheid.nl/94140/Dhr_H_Jager/",200,"OK","Dhr. H. Jager","Gemeente Westerveld","CDA","Burgemeester"
"https://almanak.overheid.nl/133449/Dhr_drs_GGJ_Rensen/",200,"OK","Dhr. drs. G.G.J. Rensen","Gemeente Brielle","PvdA","Burgemeester"
"https://almanak.overheid.nl/83717/Dhr_D_Bijl/",200,"OK","Dhr. D. Bijl","Gemeente Purmerend","VVD","Burgemeester"
"https://almanak.overheid.nl/132215/Dhr_dr_GO_van_Veldhuizen/",200,"OK","Dhr. dr. G.O. van Veldhuizen","Gemeente Enschede","D66","Burgemeester"
"https://almanak.overheid.nl/118276/Dhr_drs_AMP_Kleijngeld/",200,"OK","Dhr. drs. A.M.P. Kleijngeld","Gemeente Waalwijk","PvdA","Burgemeester"
"https://almanak.overheid.nl/117316/Dhr_R_Posthumus/",200,"OK","Dhr. R. Posthumus","Gemeente Koggenland","VVD","Burgemeester"
"https://almanak.overheid.nl/34223/Dhr_mr_W_van_den_Berg/",200,"OK","Dhr. mr. W. van den Berg","Gemeente Ferwerderadiel","CDA","Burgemeester"
"https://almanak.overheid.nl/113623/Dhr_ChB_Aptroot/",200,"OK","Dhr. Ch.B. Aptroot","Gemeente Zoetermeer","VVD","Burgemeester"
"https://almanak.overheid.nl/133705/Dhr_ing_B_van_de_Weerd/",200,"OK","Dhr. ing. B. van de Weerd","Gemeente Nunspeet","SGP","Burgemeester"
"https://almanak.overheid.nl/71523/Dhr_mr_drs_RG_Welten/",200,"OK","Dhr. mr. drs. R.G. Welten","Gemeente Borne","CDA","Burgemeester"
"https://almanak.overheid.nl/133733/Mw_drs_JWE_Spies/",200,"OK","Mw. drs. J.W.E. Spies","Gemeente Alphen aan den Rijn","CDA","Burgemeester"
"https://almanak.overheid.nl/64275/Dhr_PMJH_Bos/",200,"OK","Dhr. P.M.J.H. Bos","Gemeente Boekel","CDA","Burgemeester"
"https://almanak.overheid.nl/132573/Mw_M_Salet/",200,"OK","Mw. M. Salet","Gemeente Nissewaard","PvdA","Burgemeester"
"https://almanak.overheid.nl/24845/Dhr_A_de_Hoop/",200,"OK","Dhr. A. de Hoop","Gemeente Ameland","D66","Burgemeester"
"https://almanak.overheid.nl/129548/Dhr_mr_JWMS_Minses/",200,"OK","Dhr. mr. J.W.M.S. Minses","Gemeente Alphen-Chaam","Partij Onafhankelijk","Burgemeester"
"https://almanak.overheid.nl/98782/Dhr_FR_Streng/",200,"OK","Dhr. F.R. Streng","Gemeente Medemblik","VVD","Burgemeester"
"https://almanak.overheid.nl/20250451/Mw_WJG_Delissen-van_Tongerlo/",200,"OK","Mw. W.J.G. Delissen-van Tongerlo","Gemeente Peel en Maas","VVD","Burgemeester"
"https://almanak.overheid.nl/111372/Dhr_JJ_Luteijn/",200,"OK","Dhr. J.J. Luteijn","Gemeente Cromstrijen","SGP","Burgemeester"
"https://almanak.overheid.nl/112743/Dhr_drs_HMF_Bruls/",200,"OK","Dhr. drs. H.M.F. Bruls","Gemeente Nijmegen","CDA","Burgemeester"
"https://almanak.overheid.nl/130559/Dhr_PFG_Depla/",200,"OK","Dhr. P.F.G. Depla","Gemeente Breda","PvdA","Burgemeester"
"https://almanak.overheid.nl/110641/Dhr_mr_A_Hoogendoorn/",200,"OK","Dhr. mr. A. Hoogendoorn","Gemeente Oldebroek","ChristenUnie","Burgemeester"
"https://almanak.overheid.nl/117439/Dhr_drs_WM_de_Jong/",200,"OK","Dhr. drs. W.M. de Jong","Gemeente Houten","ChristenUnie","Burgemeester"
"https://almanak.overheid.nl/115073/Dhr_drs_HJ_van_Schaik/",200,"OK","Dhr. drs. H.J. van Schaik","Gemeente Harderwijk","CDA","Burgemeester"
"https://almanak.overheid.nl/134391/Dhr_J_Nieuwenburg/",200,"OK","Dhr. J. Nieuwenburg","Gemeente Hoorn","PvdA","Burgemeester"
"https://almanak.overheid.nl/134976/Mw_drs_J_Vonk-Vedder/",200,"OK","Mw. drs. J. Vonk-Vedder","Gemeente Halderberge","CDA","Burgemeester"
"https://almanak.overheid.nl/98951/Mw_AH_Raven/",200,"OK","Mw. A.H. Raven","Gemeente Hellendoorn","CDA","Burgemeester"
"https://almanak.overheid.nl/115225/Dhr_PJ_Heiliegers/",200,"OK","Dhr. P.J. Heiliegers","Gemeente Haarlemmerliede en Spaarnwoude","VVD","Burgemeester"
"https://almanak.overheid.nl/133525/Dhr_mr_RS_Cazemier/",200,"OK","Dhr. mr. R.S. Cazemier","Gemeente Krimpenerwaard","VVD","Burgemeester"
"https://almanak.overheid.nl/117494/Mw_drs_AEH_Baltus/",200,"OK","Mw. drs. A.E.H. Baltus","Gemeente Heemskerk","CDA","Burgemeester"
"https://almanak.overheid.nl/116452/Dhr_VJH_Molkenboer/",200,"OK","Dhr. V.J.H. Molkenboer","Gemeente Woerden","PvdA","Burgemeester"
"https://almanak.overheid.nl/133980/Mw_MHMR_de_Hoon-Veelenturf/",200,"OK","Mw. M.H.M.R. de Hoon-Veelenturf","Gemeente Baarle-Nassau","CDA","Burgemeester"
"https://almanak.overheid.nl/97967/Dhr_Jhr_MA_Roell/",200,"OK","Dhr. Jhr. M.A. R&ouml;ell","Gemeente Baarn","VVD","Burgemeester"
"https://almanak.overheid.nl/130660/Dhr_AJ_van_Hedel/",200,"OK","Dhr. A.J. van Hedel","Gemeente Brummen","VVD","Burgemeester"
"https://almanak.overheid.nl/132098/Dhr_mr_M_Slinkman/",200,"OK","Dhr. mr. M. Slinkman","Gemeente Berg en Dal","CDA","Burgemeester"
"https://almanak.overheid.nl/114334/Dhr_JRA_Nawijn/",200,"OK","Dhr. J.R.A. Nawijn","Gemeente Hollands Kroon","VVD","Burgemeester"
"https://almanak.overheid.nl/21645435/Dhr_mr_LJ_Verhulst/",200,"OK","Dhr. mr. L.J. Verhulst","Gemeente Ede","CDA","Burgemeester"
"https://almanak.overheid.nl/54191/Dhr_mr_N_Meijer/",200,"OK","Dhr. mr. N. Meijer","Gemeente Zandvoort","VVD","Burgemeester"
"https://almanak.overheid.nl/20257190/Dhr_BJJ_Bengevoord/",200,"OK","Dhr. B.J.J. Bengevoord","Gemeente Winterswijk","GroenLinks","Burgemeester"
"https://almanak.overheid.nl/29879/Dhr_drs_J_van_Belzen/",200,"OK","Dhr. drs. J. van Belzen","Gemeente Barendrecht","SGP","Burgemeester"
"https://almanak.overheid.nl/135739/Dhr_MJFJ_Thijsen/",200,"OK","Dhr. M.J.F.J. Thijsen","Gemeente Tynaarlo","Onafhankelijk","Burgemeester"
"https://almanak.overheid.nl/20260768/Dhr_drs_ME_Smit/",200,"OK","Dhr. drs. M.E. Smit","Gemeente Beverwijk","PvdA","Burgemeester"
"https://almanak.overheid.nl/133684/Mw_WJA_Verkleij-Eimers/",200,"OK","Mw. W.J.A. Verkleij-Eimers","Gemeente Uitgeest","VVD","Burgemeester"
"https://almanak.overheid.nl/120699/Dhr_P_Smit/",200,"OK","Dhr. P. Smit","Gemeente Oldambt","D66","Burgemeester"
"https://almanak.overheid.nl/30612/Dhr_KWTh_van_Soest/",200,"OK","Dhr. K.W.Th. van Soest","Gemeente Boxmeer","VVD","Burgemeester"
"https://almanak.overheid.nl/55000/Dhr_F_Buijserd/",200,"OK","Dhr. F. Buijserd","Gemeente Nieuwkoop","CDA","Burgemeester"
"https://almanak.overheid.nl/98799/Dhr_PI_Broertjes/",200,"OK","Dhr. P.I. Broertjes","Gemeente Hilversum","PvdA","Burgemeester"
"https://almanak.overheid.nl/95311/Dhr_mr_WAG_Hillenaar/",200,"OK","Dhr. mr. W.A.G. Hillenaar","Gemeente Cuijk","CDA","Burgemeester"
"https://almanak.overheid.nl/115011/Mw_LMBC_Wagenaar-Kroon/",200,"OK","Mw. L.M.B.C. Wagenaar-Kroon","Gemeente Waterland","CDA","Burgemeester"
"https://almanak.overheid.nl/126949/Mw_mr_AH_Bronsvoort/",200,"OK","Mw. mr. A.H. Bronsvoort","Gemeente Oost Gelre","PvdA","Burgemeester"
"https://almanak.overheid.nl/130125/Dhr_drs_JW_Brenninkmeijer/",200,"OK","Dhr. drs. J.W. Brenninkmeijer","Gemeente Waalre","CDA","Burgemeester"
"https://almanak.overheid.nl/118849/Dhr_mr_JHC_van_Zanen/",200,"OK","Dhr. mr. J.H.C. van Zanen","Gemeente Utrecht","VVD","Burgemeester"
"https://almanak.overheid.nl/135287/Dhr_DA_Heijkoop/",200,"OK","Dhr. D.A. Heijkoop","Gemeente Hardinxveld-Giessendam","CDA","Burgemeester"
"https://almanak.overheid.nl/131919/Dhr_RKH_Krewinkel/",200,"OK","Dhr. R.K.H. Krewinkel","Gemeente Heerlen","PvdA","Burgemeester"
"https://almanak.overheid.nl/116878/Dhr_H_Kosmeijer/",200,"OK","Dhr. H. Kosmeijer","Gemeente Marum","PvdA","Burgemeester"
"https://almanak.overheid.nl/21671819/Dhr_GJ_Bouwmeester/",200,"OK","Dhr. G.J. Bouwmeester","Gemeente Leusden","D66","Burgemeester"
"https://almanak.overheid.nl/135668/Dhr_drs_LJ_Gebben/",200,"OK","Dhr. drs. L.J. Gebben","Gemeente Tytsjerksteradiel","VVD","Burgemeester"
"https://almanak.overheid.nl/117286/Dhr_drs_WR_Sluiter/",200,"OK","Dhr. drs. W.R. Sluiter","Gemeente Harlingen","PvdA","Burgemeester"
"https://almanak.overheid.nl/133372/Mw_C_van_Basten-Boddin/",200,"OK","Mw. C. van Basten-Boddin","Gemeente Beek","D66","Burgemeester"
"https://almanak.overheid.nl/33460/Dhr_HFM_Evers/",200,"OK","Dhr. H.F.M. Evers","Gemeente Nederweert","PvdA","Burgemeester"
"https://almanak.overheid.nl/130417/Dhr_MJD_Witteman/",200,"OK","Dhr. M.J.D. Witteman","Gemeente Stichtse Vecht","PvdA","Burgemeester"
"https://almanak.overheid.nl/22327389/Mw_mr_MMD_Vermue/",200,"OK","Mw. mr. M.M.D. Vermue","Gemeente Sluis","CDA","Burgemeester"
"https://almanak.overheid.nl/87065/Mw_MLP_Sijbers/",200,"OK","Mw. M.L.P. Sijbers","Gemeente Sint Anthonis","VVD","Burgemeester"
"https://almanak.overheid.nl/132338/Dhr_SW_van_t_Erve/",200,"OK","Dhr. S.W. van 't Erve","Gemeente Lochem","GroenLinks","Burgemeester"
"https://almanak.overheid.nl/39443/Dhr_mr_JCM_Pommer/",200,"OK","Dhr. mr. J.C.M. Pommer","Gemeente Sint-Michielsgestel","CDA","Burgemeester"
"https://almanak.overheid.nl/117103/Dhr_DJ_Schrijer/",200,"OK","Dhr. D.J. Schrijer","Gemeente Zwijndrecht","PvdA","Burgemeester"
"https://almanak.overheid.nl/118214/Dhr_drs_JJC_Adriaansen/",200,"OK","Dhr. drs. J.J.C. Adriaansen","Gemeente Woensdrecht","VVD","Burgemeester"
"https://almanak.overheid.nl/92561/Dhr_KJG_Kats/",200,"OK","Dhr. K.J.G. Kats","Gemeente Zuidplas","SGP","Burgemeester"
"https://almanak.overheid.nl/113074/Dhr_drs_TJ_Schouten/",200,"OK","Dhr. drs. T.J. Schouten","Gemeente Oldenzaal","PvdA","Burgemeester"
"https://almanak.overheid.nl/133040/Mw_A_Callewaert-de_Groot/",200,"OK","Mw. A. Callewaert-de Groot","Gemeente Bergeijk","CDA","Burgemeester"
"https://almanak.overheid.nl/110916/Dhr_PH_Snijders/",200,"OK","Dhr. P.H. Snijders","Gemeente Hardenberg","VVD","Burgemeester"
"https://almanak.overheid.nl/115116/Dhr_LMC_Winants/",200,"OK","Dhr. L.M.C. Winants","Gemeente Brunssum","CDA","Burgemeester"
"https://almanak.overheid.nl/20259896/Mw_drs_GM_Mittendorff/",200,"OK","Mw. drs. G.M. Mittendorff","Gemeente Heumen","CDA","Burgemeester"
"https://almanak.overheid.nl/26493/Dhr_BJ_Bouwmeester/",200,"OK","Dhr. B.J. Bouwmeester","Gemeente Coevorden","D66","Burgemeester"
"https://almanak.overheid.nl/20472981/Dhr_GM_Dijksterhuis/",200,"OK","Dhr. G.M. Dijksterhuis","Gemeente Borsele","ChristenUnie","Burgemeester"
"https://almanak.overheid.nl/128063/Dhr_drs_JHA_van_Oostrum/",200,"OK","Dhr. drs. J.H.A. van Oostrum","Gemeente Berkelland","VVD","Burgemeester"
"https://almanak.overheid.nl/133565/Mw_mr_AC_Nienhuis/",200,"OK","Mw. mr. A.C. Nienhuis","Gemeente Landsmeer","VVD","Burgemeester"
"https://almanak.overheid.nl/133121/Mw_DH_Oudshoorn-Tinga/",200,"OK","Mw. D.H. Oudshoorn-Tinga","Gemeente Uithoorn","Partij Onafhankelijk","Burgemeester"
"https://almanak.overheid.nl/20257616/Dhr_CL_Visser/",200,"OK","Dhr. C.L. Visser","Gemeente Katwijk","CDA","Burgemeester"
"https://almanak.overheid.nl/112780/Dhr_mr_drs_W_Gradisen/",200,"OK","Dhr. mr. drs. W. Gradisen","Gemeente Mook en Middelaar","PvdA","Burgemeester"
"https://almanak.overheid.nl/84130/Mw_mr_KM_van_der_Velde-Menting/",200,"OK","Mw. mr. K.M. van der Velde-Menting","Gemeente Kaag en Braassem","VVD","Burgemeester"
"https://almanak.overheid.nl/31062/Dhr_drs_JFM_Gaillard/",200,"OK","Dhr. drs. J.F.M. Gaillard","Gemeente Son en Breugel","VVD","Burgemeester"
"https://almanak.overheid.nl/63048/Dhr_MAP_Michels/",200,"OK","Dhr. M.A.P. Michels","Gemeente Winsum","CDA","Burgemeester"
"https://almanak.overheid.nl/111772/Dhr_DAM_Akkermans/",200,"OK","Dhr. D.A.M. Akkermans","Gemeente Eijsden-Margraten","CDA","Burgemeester"
"https://almanak.overheid.nl/22041600/Mw_mr_JCR_Keijzers-Verschelling/",200,"OK","Mw. mr. J.C.R. Keijzers-Verschelling","Gemeente Oirschot","CDA","Burgemeester"
"https://almanak.overheid.nl/112123/Dhr_MJ_Houben/",200,"OK","Dhr. M.J. Houben","Gemeente Nuenen c.a.","CDA","Burgemeester"
"https://almanak.overheid.nl/130787/Mw_AJM_van_Beek/",200,"OK","Mw. A.J.M. van Beek","Gemeente Beemster","CDA","Burgemeester"
"https://almanak.overheid.nl/132361/Dhr_dr_TJ_Haan/",200,"OK","Dhr. dr. T.J. Haan","Gemeente Maassluis","PvdA","Burgemeester"
"https://almanak.overheid.nl/20253649/Dhr_HJ_Mak/",200,"OK","Dhr. H.J. Mak","Gemeente Deurne","CDA","Burgemeester"
"https://almanak.overheid.nl/132578/Dhr_F_Veenstra/",200,"OK","Dhr. F. Veenstra","Gemeente De Fryske Marren","CDA","Burgemeester"
"https://almanak.overheid.nl/64501/Mw_drs_MCM_Waanders/",200,"OK","Mw. drs. M.C.M. Waanders","Gemeente Dongeradeel","PvdA","Burgemeester"
"https://almanak.overheid.nl/112001/Mw_LM_Driessen-Jansen/",200,"OK","Mw. L.M. Driessen-Jansen","Gemeente Leiderdorp","VVD","Burgemeester"
"https://almanak.overheid.nl/117925/Dhr_dr_FA_Petter/",200,"OK","Dhr. dr. F.A. Petter","Gemeente Bergen op Zoom","CDA","Burgemeester"
"https://almanak.overheid.nl/112682/Dhr_RT_de_Groot/",200,"OK","Dhr. R.T. de Groot","Gemeente De Wolden","CDA","Burgemeester"
"https://almanak.overheid.nl/111950/Dhr_drs_HH_Apotheker/",200,"OK","Dhr. drs. H.H. Apotheker","Gemeente S&uacute;dwest Frysl&acirc;n","D66","Burgemeester"
"https://almanak.overheid.nl/134910/Dhr_JA_Jorritsma/",200,"OK","Dhr. J.A. Jorritsma","Gemeente Eindhoven","VVD","Burgemeester"
"https://almanak.overheid.nl/29647/Dhr_R_van_Benthem_RA/",200,"OK","Dhr. R. van Benthem RA","Gemeente Eemnes","VVD","Burgemeester"
"https://almanak.overheid.nl/28619/Dhr_A_Rodenboog/",200,"OK","Dhr. A. Rodenboog","Gemeente Loppersum","CDA","Burgemeester"
"https://almanak.overheid.nl/135743/Dhr_MC_Bakermans/",200,"OK","Dhr. M.C. Bakermans","Gemeente Landerd","Onafhankelijk","Burgemeester"
"https://almanak.overheid.nl/26030/Dhr_GJAM_Nijpels/",200,"OK","Dhr. G.J.A.M. Nijpels","Gemeente Opmeer","VVD","Burgemeester"
"https://almanak.overheid.nl/133494/Dhr_M_Pijl/",200,"OK","Dhr. M. Pijl","Gemeente Drechterland","CDA","Burgemeester"
"https://almanak.overheid.nl/117938/Dhr_DR_van_der_Borg/",200,"OK","Dhr. D.R. van der Borg","Gemeente Molenwaard","CDA","Burgemeester"
"https://almanak.overheid.nl/131178/Dhr_J_Seton/",200,"OK","Dhr. J. Seton","Gemeente Borger-Odoorn","CDA","Burgemeester"
"https://almanak.overheid.nl/98779/Dhr_mr_C_van_der_Kamp/",200,"OK","Dhr. mr. C. van der Kamp","Gemeente Bodegraven-Reeuwijk","CDA","Burgemeester"
"https://almanak.overheid.nl/67007/Dhr_drs_HAG_Hellegers/",200,"OK","Dhr. drs. H.A.G. Hellegers","Gemeente Uden","PvdA","Burgemeester"
"https://almanak.overheid.nl/112796/Dhr_PJHM_de_Koning/",200,"OK","Dhr. P.J.H.M. de Koning","Gemeente Gennep","VVD","Burgemeester"
"https://almanak.overheid.nl/133248/Mw_mr_A_Grootenboer-Dubbelman/",200,"OK","Mw. mr. A. Grootenboer-Dubbelman","Gemeente Goeree-Overflakkee","CDA","Burgemeester"
"https://almanak.overheid.nl/135672/Dhr_MS_van_Veen/",200,"OK","Dhr. M.S. van Veen","Gemeente Gemert-Bakel","VVD","Burgemeester"
"https://almanak.overheid.nl/132378/Dhr_dr_M_Schoenmaker/",200,"OK","Dhr. dr. M. Schoenmaker","Gemeente Gouda","VVD","Burgemeester"
"https://almanak.overheid.nl/134491/Dhr_JH_Bats/",200,"OK","Dhr. J.H. Bats","Gemeente Steenwijkerland","VVD","Burgemeester"
"https://almanak.overheid.nl/28328/Dhr_M_van_de_Groep/",200,"OK","Dhr. M. van de Groep","Gemeente Bunschoten","ChristenUnie","Burgemeester"
"https://almanak.overheid.nl/36438/Dhr_AJ_Rodenburg/",200,"OK","Dhr. A.J. Rodenburg","Gemeente Midden-Delfland","CDA","Burgemeester"
"https://almanak.overheid.nl/22297/Dhr_PC_Tange/",200,"OK","Dhr. P.C. Tange","Gemeente Wormerland","GroenLinks","Burgemeester"
"https://almanak.overheid.nl/133619/Dhr_drs_ARB_van_den_Tillaar/",200,"OK","Dhr. drs. A.R.B. van den Tillaar","Gemeente Vlissingen","CDA","Burgemeester"
"https://almanak.overheid.nl/54044/Dhr_RJ_van_de_Mortel/",200,"OK","Dhr. R.J. van de Mortel","Gemeente Vught","VVD","Burgemeester"
"https://almanak.overheid.nl/20265917/Dhr_AJ_Kottelenberg/",200,"OK","Dhr. A.J. Kottelenberg","Gemeente Neder-Betuwe","CDA","Burgemeester"
"https://almanak.overheid.nl/115092/Dhr_G_Gerbrandy/",200,"OK","Dhr. G. Gerbrandy","Gemeente Achtkarspelen","FNP","Burgemeester"
"https://almanak.overheid.nl/110937/Dhr_drs_JW_Wiggers/",200,"OK","Dhr. drs. J.W. Wiggers","Gemeente Hattem","CDA","Burgemeester"
"https://almanak.overheid.nl/28559/Dhr_drs_JJLM_Janssen/",200,"OK","Dhr. drs. J.J.L.M. Janssen","Gemeente Zeist","CDA","Burgemeester"
"https://almanak.overheid.nl/114638/Dhr_APJ_van__Hemmen/",200,"OK","Dhr. A.P.J. van  Hemmen","Gemeente Sliedrecht","CDA","Burgemeester"
"https://almanak.overheid.nl/91900/Dhr_drs_LMM_Bolsius/",200,"OK","Dhr. drs. L.M.M. Bolsius","Gemeente Amersfoort","CDA","Burgemeester"
"https://almanak.overheid.nl/115646/Mw_AWM_Spruit/",200,"OK","Mw. A.W.M. Spruit","Gemeente Lisse","PvdA","Burgemeester"
"https://almanak.overheid.nl/116573/Dhr_ASF_Asseldonk/",200,"OK","Dhr. A.S.F. Asseldonk","Gemeente Overbetuwe","D66","Burgemeester"
"https://almanak.overheid.nl/135067/Mw_mr_AMM_Jetten/",200,"OK","Mw. mr. A.M.M. Jetten","Gemeente Vlaardingen","PvdA","Burgemeester"
"https://almanak.overheid.nl/118201/Mw_MHF_Schuurmans-Wijdeven/",200,"OK","Mw. M.H.F. Schuurmans-Wijdeven","Gemeente Lingewaard","VVD","Burgemeester"
"https://almanak.overheid.nl/118695/Dhr_RT_Metz/",200,"OK","Dhr. R.T. Metz","Gemeente Soest","VVD","Burgemeester"
"https://almanak.overheid.nl/118227/Mw_MJP_van_Kampen-Nouwen/",200,"OK","Mw. M.J.P. van Kampen-Nouwen","Gemeente Schagen","CDA","Burgemeester"
"https://almanak.overheid.nl/121989/Dhr_drs_HBI_de_Lange/",200,"OK","Dhr. drs. H.B.I. de Lange","Gemeente Duiven","PvdA","Burgemeester"
"https://almanak.overheid.nl/21315465/Dhr_RAP_Wortelboer/",200,"OK","Dhr. R.A.P. Wortelboer","Gemeente Stede Broec","VVD","Burgemeester"
"https://almanak.overheid.nl/131121/Dhr_E_Boog/",200,"OK","Dhr. E. Boog","Gemeente Diemen","D66","Burgemeester"
"https://almanak.overheid.nl/132349/Dhr_K_Smid/",200,"OK","Dhr. K. Smid","Gemeente Noordenveld","PvdA","Burgemeester"
"https://almanak.overheid.nl/130003/Dhr_mr_JB_Wassink/",200,"OK","Dhr. mr. J.B. Wassink","Gemeente Terschelling","GroenLinks","Burgemeester"
"https://almanak.overheid.nl/132145/Dhr_drs_TC_Segers_MBA/",200,"OK","Dhr. drs. T.C. Segers MBA","Gemeente Staphorst","ChristenUnie","Burgemeester"
"https://almanak.overheid.nl/117096/Dhr_AMH_Roolvink/",200,"OK","Dhr. A.M.H. Roolvink","Gemeente Grave","VVD","Burgemeester"
"https://almanak.overheid.nl/135521/Dhr_AF_Bonthuis/",200,"OK","Dhr. A.F. Bonthuis","Gemeente Zederik","PvdA","Burgemeester"
"https://almanak.overheid.nl/132122/Dhr_BHM_Link/",200,"OK","Dhr. B.H.M. Link","Gemeente Geldrop-Mierlo","CDA","Burgemeester"
"https://almanak.overheid.nl/25898/Dhr_drs_GLCM_de_Kok/",200,"OK","Dhr. drs. G.L.C.M. de Kok","Gemeente Drimmelen","PvdA","Burgemeester"
"https://almanak.overheid.nl/35860/Dhr_GJ_Gorter/",200,"OK","Dhr. G.J. Gorter","Gemeente Zeewolde","Gemeentebelangen","Burgemeester"
"https://almanak.overheid.nl/117840/Dhr_ir_AP_Heidema/",200,"OK","Dhr. ir. A.P. Heidema","Gemeente Deventer","Partij Onafhankelijk","Burgemeester"
"https://almanak.overheid.nl/21009285/Mw_C_Schokker-Strampel/",200,"OK","Mw. C. Schokker-Strampel","Gemeente Vlieland","CDA","Burgemeester"
"https://almanak.overheid.nl/132591/Dhr_RP_van_den_Belt_MBA/",200,"OK","Dhr. R.P. van den Belt MBA","Gemeente Steenbergen","VVD","Burgemeester"
"https://almanak.overheid.nl/132074/Dhr_drs_PH_van_de_Stadt/",200,"OK","Dhr. drs. P.H. van de Stadt","Gemeente Lansingerland","VVD","Burgemeester"
"https://almanak.overheid.nl/30399/Dhr_drs_JTHM_Penninx/",200,"OK","Dhr. drs. J.T.H.M. Penninx","Gemeente Voorst","PvdA","Burgemeester"
"https://almanak.overheid.nl/20266548/Mw_ing_NHC_Ramaekers-Rutjens/",200,"OK","Mw. ing. N.H.C. Ramaekers-Rutjens","Gemeente Gulpen-Wittem","Onafhankelijk","Burgemeester"
"https://almanak.overheid.nl/114514/Dhr_drs_SWJG_Schelberg/",200,"OK","Dhr. drs. S.W.J.G. Schelberg","Gemeente Hengelo Ov.","VVD","Burgemeester"
"https://almanak.overheid.nl/129758/Dhr_PEJ_den_Oudsten/",200,"OK","Dhr. P.E.J. den Oudsten","Gemeente Groningen","PvdA","Burgemeester"
"https://almanak.overheid.nl/22645032/Dhr_NL_Agricola/",200,"OK","Dhr. N.L. Agricola","Gemeente Dantumadiel","Gemeentebelangen","Burgemeester"
"https://almanak.overheid.nl/133291/Mw_mr_EGEM_Bloemen_LLM/",200,"OK","Mw. mr. E.G.E.M. Bloemen LLM","Gemeente Zoeterwoude","CDA","Burgemeester"
"https://almanak.overheid.nl/54666/Mw_M_van_Beek/",200,"OK","Mw. M. van Beek","Gemeente Eemsmond","PvdA","Burgemeester"
"https://almanak.overheid.nl/106943/Mw_dr_J_Liemburg/",200,"OK","Mw. dr. J. Liemburg","Gemeente Littenseradiel","PvdA","Burgemeester"
"https://almanak.overheid.nl/93056/Dhr_mr_RJH_Vlecken/",200,"OK","Dhr. mr. R.J.H. Vlecken","Gemeente Landgraaf","CDA","Burgemeester"
"https://almanak.overheid.nl/71532/Dhr_dr_JJPM_Gilissen/",200,"OK","Dhr. dr. J.J.P.M. Gilissen","Gemeente Venray","PvdA","Burgemeester"
"https://almanak.overheid.nl/113033/Mw_LAM_Kompier/",200,"OK","Mw. L.A.M. Kompier","Gemeente Vlagtwedde","PvdA","Burgemeester"
"https://almanak.overheid.nl/112425/Mw_MHE_Pelzer/",200,"OK","Mw. M.H.E. Pelzer","Gemeente Bergen (L)","CDA","Burgemeester"
"https://almanak.overheid.nl/135732/Dhr_drs_HF_van_Oosterhout/",200,"OK","Dhr. drs. H.F. van Oosterhout","Gemeente Emmen","PvdA","Burgemeester"
"https://almanak.overheid.nl/22661331/Mw_D_Blok/",200,"OK","Mw. D. Blok","Gemeente Someren","VGBK","Burgemeester"
"https://almanak.overheid.nl/92282/Mw_BAH_Galama/",200,"OK","Mw. B.A.H. Galama","Gemeente Stadskanaal","VVD","Burgemeester"
"https://almanak.overheid.nl/119416/Dhr_drs_ABAM_Ederveen/",200,"OK","Dhr. drs. A.B.A.M. Ederveen","Gemeente Valkenswaard","CDA","Burgemeester"
"https://almanak.overheid.nl/54674/Dhr_drs_FJM_Crone/",200,"OK","Dhr. drs. F.J.M. Crone","Gemeente Leeuwarden","PvdA","Burgemeester"
"https://almanak.overheid.nl/112404/Dhr_J_Heijkoop/",200,"OK","Dhr. J. Heijkoop","Gemeente Hendrik-Ido-Ambacht","CDA","Burgemeester"
"https://almanak.overheid.nl/95309/Dhr_drs_HCP_Noten/",200,"OK","Dhr. drs. H.C.P. Noten","Gemeente Dalfsen","PvdA","Burgemeester"
"https://almanak.overheid.nl/110466/Dhr_drs_A_Mans/",200,"OK","Dhr. drs. A. Mans","Gemeente Castricum","VVD","Burgemeester"
"https://almanak.overheid.nl/132668/Mw_drs_LWCM_van_der_Meijs-van_de_Laar/",200,"OK","Mw. drs. L.W.C.M. van der Meijs-van de Laar","Gemeente Doesburg","VVD","Burgemeester"
"https://almanak.overheid.nl/132125/Mw_MC_Junius/",200,"OK","Mw. M.C. Junius","Gemeente Hellevoetsluis","CDA","Burgemeester"
