system_id,title,initials,first_name,given_name,last_name,suffix,party,department,municipality,role
122605,Mw.,M.M.C.F.,,,Stokbroeks,,D66,,Weert,Fractievoorzitter
135533,Dhr. ing.,R.L.A.T.,,,Zincken,,Juist495,,Weert,Fractievoorzitter
122606,Mw. mr.,F.,,,Kadra,,PvdA,,Weert,Fractievoorzitter
122607,Dhr.,J.W.J.,,,Goubet,,SP,,Weert,Fractievoorzitter
122608,Dhr.,G.J.,,,van Buuren,,VVD,,Weert,Fractievoorzitter
122609,Dhr.,L.C.G.,,,Kusters,,Weert Lokaal,,Weert,Fractievoorzitter
135534,Dhr.,A.F.,,,van Eersel,,VVD,,Weert,Locoburgemeester
20274025,Mw. mr.,M.H.R.M.,,,Wolfs-Corten,,,,Weert,Raadsgriffier
122611,Dhr.,H.,,,Stals,,CDA,,Weert,Raadslid
135535,Dhr.,H.L.,,,Stribos,,CDA,,Weert,Raadslid
134647,Dhr.,J.,,,Heesakkers,,CDA,,Weert,Raadslid
122612,Dhr.,J.M.,,,Nouwen,,CDA,,Weert,Raadslid
122613,Dhr.,P.J.H.,,,Sijben,,CDA,,Weert,Raadslid
125537,Mw.,T.E.C.,,,Geelen MSc.,,CDA,,Weert,Raadslid
122615,Dhr.,F.B.C.,,,Werps,,D66,,Weert,Raadslid
122616,Dhr.,J.H.F.,,,Vossen,,D66,,Weert,Raadslid
122617,Mw.,M.M.C.F.,,,Stokbroeks,,D66,,Weert,Raadslid
135536,Dhr. ing.,R.L.A.T.,,,Zincken,,Juist495,,Weert,Raadslid
122618,Mw.,M.,,,ZaÃ¢boul,,PvdA,,Weert,Raadslid
122619,Mw. mr.,F.,,,Kadra,,PvdA,,Weert,Raadslid
122620,Dhr.,B.,,,Peterse,,SP,,Weert,Raadslid
122621,Dhr.,J.W.J.,,,Goubet,,SP,,Weert,Raadslid
122623,Mw.,H.C.M.,,,Duijsters,,SP,,Weert,Raadslid
131228,Mw.,M.E.H.,,,Geboers,,SP,,Weert,Raadslid
135759,Dhr. drs.,T.J.J.,,,van Gemert,,VVD,,Weert,Raadslid
93578,Dhr.,G.J.,,,van Buuren,,VVD,,Weert,Raadslid
122527,Dhr.,J.M.,,,Cardinaal,,VVD,,Weert,Raadslid
122626,Mw. drs.,W.P.J.,,,van Eijk,,VVD,,Weert,Raadslid
122628,Dhr.,F.,,,YÃ¼cel,,Weert Lokaal,,Weert,Raadslid
135760,Dhr.,H.,,,Heesakkers,,Weert Lokaal,,Weert,Raadslid
122630,Dhr.,L.C.G.,,,Kusters,,Weert Lokaal,,Weert,Raadslid
122632,Dhr.,P.A.M.,,,KÃ¼sters,,Weert Lokaal,,Weert,Raadslid
126793,Dhr.,P.J.R.L.,,,Verheggen,,Weert Lokaal,,Weert,Raadslid
126794,Mw.,C.J.C.,,,Jacobs-Verstappen,,Weert Lokaal,,Weert,Raadslid
135618,Mw.,M.A.,,,Engelen-Wijen,,Weert Lokaal,,Weert,Raadslid
122634,Mw.,S.A.M.,,,Winters,,Weert Lokaal,,Weert,Raadslid
126795,Dhr. drs.,P.P.H.,,,Sterk,,SP,,Weert,Wethouder
117566,Dhr.,A.F.,,,van Eersel,,VVD,,Weert,Wethouder
126796,Dhr. drs.,G.J.W.,,,GabriÃ«ls,,Weert Lokaal,,Weert,Wethouder
135537,Dhr.,M.J.,,,van den Heuvel MSc,,Weert Lokaal,,Weert,Wethouder
130660,Dhr.,A.J.,,,van Hedel,,VVD,,Brummen,Burgemeester
132154,Dhr.,G.S.W.,,,te Bokkel,,CDA,,Brummen,Fractievoorzitter
123260,Dhr.,H.J.,,,Raben,,D66,,Brummen,Fractievoorzitter
133352,Dhr.,F.L.J.,,,Bruning,,IPV,,Brummen,Fractievoorzitter
123966,Dhr.,M.,,,Douma,,Lokaal Belang,,Brummen,Fractievoorzitter
123262,Mw.,C.E.,,,Sjerps,,PvdA,,Brummen,Fractievoorzitter
20273954,Mw.,G.H.,,,Jolink,,VVD,,Brummen,Fractievoorzitter
127424,Dhr.,E.M.,,,van Ooijen,,PvdA,,Brummen,Locoburgemeester
23278819,Mw.,B.,,,Ulfman,,,,Brummen,Raadsgriffier
131498,Dhr.,K.,,,Verver,,VVD,,Brummen,Raadslid
84922,Dhr.,G.J.,,,Scholten,,VVD,,Brummen,Raadslid
123264,Dhr.,G.S.W.,,,te Bokkel,,CDA,,Brummen,Raadslid
123266,Dhr.,H.J.,,,Raben,,D66,,Brummen,Raadslid
123265,Mw.,G.J.,,,Ypma-Liefers,,CDA,,Brummen,Raadslid
123268,Dhr.,F.L.J.,,,Bruning,,IPV,,Brummen,Raadslid
123267,Mw.,H.,,,Berends van Loenen-Verster,,D66,,Brummen,Raadslid
123270,Dhr.,M.,,,Douma,,Lokaal Belang,,Brummen,Raadslid
123272,Mw.,G.M.,,,Wartena,,Lokaal Belang,,Brummen,Raadslid
123271,Dhr.,M.A.,,,Mennink,,Lokaal Belang,,Brummen,Raadslid
80647,Dhr.,G.J.,,,Wentink,,CDA,,Brummen,Raadslid
123274,Mw.,C.E.,,,Sjerps,,PvdA,,Brummen,Raadslid
123273,Dhr.,G.J.,,,Alberts,,PvdA,,Brummen,Raadslid
80651,Dhr.,J.W.,,,de Jonge,,IPV,,Brummen,Raadslid
80656,Dhr.,I.,,,TunÃ§,,PvdA,,Brummen,Raadslid
80659,Mw.,M.,,,Jeronimus-Kok,,PvdA,,Brummen,Raadslid
123276,Dhr.,P.J.Q.,,,Steinweg,,VVD,,Brummen,Raadslid
20273990,Mw.,C.J.,,,Wijnhoven-Kleihorst,,VVD,,Brummen,Raadslid
123277,Mw.,G.H.,,,Jolink,,VVD,,Brummen,Raadslid
20273999,Dhr.,M.,,,Klos,,,,Brummen,Secretaris
135735,Mw.,J.,,,Pierik-van der Snel,,CDA,,Brummen,Wethouder
123763,Dhr.,L.,,,Tuiten,,Lokaal Belang,,Brummen,Wethouder
123969,Dhr.,E.M.,,,van Ooijen,,PvdA,,Brummen,Wethouder
129587,Dhr.,H.,,,van Kooten,,SGP,,Maasdriel,Burgemeester
120728,Mw.,B.M.A.,,,Laheij,,CDA,,Maasdriel,Fractievoorzitter
120729,Dhr.,C.,,,van Drunen,,GroenLinks,,Maasdriel,Fractievoorzitter
127433,Dhr.,J.J.T.M.,,,Leijdekkers,,PvdA,,Maasdriel,Fractievoorzitter
113032,Dhr.,A.C.G.,,,de Leeuw,,Samen Sterk Maasdriel,,Maasdriel,Fractievoorzitter
111183,Dhr.,A.A.W.M.,,,van Rooij,,VVD,,Maasdriel,Fractievoorzitter
127431,Dhr.,G.P.,,,van den Anker,,CDA,,Maasdriel,Locoburgemeester
20273899,Mw. drs.,H.P.,,,van Ommeren,,,,Maasdriel,Raadsgriffier
120730,Dhr.,A.L.,,,van Doorn,,CDA,,Maasdriel,Raadslid
124900,Dhr.,L.H.M.,,,van Doremaele,,CDA,,Maasdriel,Raadslid
80066,Dhr.,M.J.,,,Robbemondt,,CDA,,Maasdriel,Raadslid
80067,Dhr.,P.A.,,,de Vries,,CDA,,Maasdriel,Raadslid
80068,Dhr.,P.J.T.W.,,,van Boxtel,,CDA,,Maasdriel,Raadslid
120731,Dhr.,Q.A,,,van Dijk,,CDA,,Maasdriel,Raadslid
80070,Mw.,B.M.A.,,,Laheij,,CDA,,Maasdriel,Raadslid
120732,Mw.,G.A.E.J,,,de Groot-van Alem,,CDA,,Maasdriel,Raadslid
124901,Mw.,H.W.M.,,,Verhoeven-Merks,,CDA,,Maasdriel,Raadslid
120733,Dhr.,C.,,,van Drunen,,GroenLinks,,Maasdriel,Raadslid
120734,Dhr.,J.J.T.M.,,,Leijdekkers,,PvdA,,Maasdriel,Raadslid
88535,Dhr.,A.C.G.,,,de Leeuw,,Samen Sterk Maasdriel,,Maasdriel,Raadslid
118133,Dhr.,A.J.L.,,,Nettenbreijers,,Samen Sterk Maasdriel,,Maasdriel,Raadslid
120735,Dhr.,C.L.B.,,,Steenbekkers,,Samen Sterk Maasdriel,,Maasdriel,Raadslid
120736,Dhr.,E.H.C.,,,van Hoften,,Samen Sterk Maasdriel,,Maasdriel,Raadslid
120737,Dhr.,G.H.A.,,,van Hooft,,Samen Sterk Maasdriel,,Maasdriel,Raadslid
120738,Mw.,A.J.H.,,,Cuppers-Nendels,,Samen Sterk Maasdriel,,Maasdriel,Raadslid
81401,Dhr.,A.A.W.M.,,,van Rooij,,VVD,,Maasdriel,Raadslid
98396,Dhr.,A.L.,,,van Doorn,,VVD,,Maasdriel,Raadslid
20273927,Dhr. mr. ing.,A.P.J.M.,,,de Jong,,,,Maasdriel,Secretaris
124902,Dhr.,G.P.,,,van den Anker,,CDA,,Maasdriel,Wethouder
20273936,Mw.,A.,,,SÃrensen,,CDA,,Maasdriel,Wethouder
124904,Dhr. ir.,J.H.L.M.,,,de Vreede,,SSM,,Maasdriel,Wethouder
93001,Mw.,A.,,,Attema,,PvdA,,Ridderkerk,Burgemeester
111270,Mw.,F.,,,FrÃ¤ser,,D66/GroenLinks,,Ridderkerk,Fractievoorzitter
20664991,Dhr.,J.,,,Ipskamp,,Groep Ipskamp,,Ridderkerk,Fractievoorzitter
23278705,Dhr.,A.,,,Los,,Echt Voor Ridderkerk,,Ridderkerk,Fractievoorzitter
125040,Dhr.,H.,,,van Os,,Partij 18PLUS,,Ridderkerk,Fractievoorzitter
125039,Dhr.,G.J.,,,van Nes,,Leefbaar Ridderkerk,,Ridderkerk,Fractievoorzitter
130359,Dhr.,R.M.,,,Kooijman,,ChristenUnie,,Ridderkerk,Fractievoorzitter
120058,Mw.,P.J.,,,van Nes-de Man,,Groep Van Nes - de Man,,Ridderkerk,Fractievoorzitter
129047,Dhr.,L.,,,Kruithof,,CDA,,Ridderkerk,Fractievoorzitter
83121,Mw.,A.P.S.,,,Ripmeester,,PvdA,,Ridderkerk,Fractievoorzitter
115747,Dhr.,C.A.,,,van der Duijn Schouten,,SGP,,Ridderkerk,Fractievoorzitter
83123,Dhr.,L.,,,van der Spoel,,VVD,,Ridderkerk,Fractievoorzitter
89000,Dhr.,H.,,,Dokter,,Leefbaar Ridderkerk,,Ridderkerk,Locoburgemeester
20273836,Dhr. mr.,J.G.,,,van Straalen,,,,Ridderkerk,Raadsgriffier
117988,Dhr.,L.,,,Kruithof,,CDA,,Ridderkerk,Raadslid
81957,Dhr.,G.J.,,,van Nes,,Leefbaar Ridderkerk,,Ridderkerk,Raadslid
111271,Dhr.,B.A.,,,Ros,,D66/GroenLinks,,Ridderkerk,Raadslid
81959,Dhr.,J.,,,Ipskamp,,Groep Ipskamp,,Ridderkerk,Raadslid
81961,Mw.,I.,,,Parren-Leutscher,,Groep Ipskamp,,Ridderkerk,Raadslid
81965,Mw.,A.P.S.,,,Ripmeester,,PvdA,,Ridderkerk,Raadslid
76784,Mw.,F.,,,FrÃ¤ser,,D66/GroenLinks,,Ridderkerk,Raadslid
125042,Dhr.,S.J.F.,,,de Graaff,,Leefbaar Ridderkerk,,Ridderkerk,Raadslid
76786,Dhr.,C.A.,,,van der Duijn Schouten,,SGP,,Ridderkerk,Raadslid
125041,Dhr.,T.A.,,,Alkema,,ChristenUnie,,Ridderkerk,Raadslid
23278733,Dhr.,W.,,,van der Linden,,Echt Voor Ridderkerk,,Ridderkerk,Raadslid
130360,Dhr.,A.,,,van Nes,,ChristenUnie,,Ridderkerk,Raadslid
120060,Dhr.,R.M.,,,Kooijman,,ChristenUnie,,Ridderkerk,Raadslid
120059,Mw.,E.C.,,,Berkhout-Emond,,CDA,,Ridderkerk,Raadslid
120061,Dhr.,A.,,,Los,,Echt Voor Ridderkerk,,Ridderkerk,Raadslid
120064,Mw.,C.,,,van Vliet,,Echt Voor Ridderkerk,,Ridderkerk,Raadslid
120063,Dhr.,L.J.,,,Franzen,,Echt Voor Ridderkerk,,Ridderkerk,Raadslid
120066,Mw.,K.J.,,,Kayadoe,,Leefbaar Ridderkerk,,Ridderkerk,Raadslid
120065,Mw.,P.J.,,,van Nes-de Man,,Groep Van Nes - de Man,,Ridderkerk,Raadslid
120068,Dhr.,H.,,,van Os,,Partij 18PLUS,,Ridderkerk,Raadslid
120067,Mw.,K.K.M.,,,van der Geest,,Leefbaar Ridderkerk,,Ridderkerk,Raadslid
120070,Dhr.,A.,,,van Eijsden,,SGP,,Ridderkerk,Raadslid
120069,Dhr.,J.,,,Rijsdijk,,PvdA,,Ridderkerk,Raadslid
120072,Dhr.,J.D.,,,Kardol,,SGP,,Ridderkerk,Raadslid
120071,Dhr.,A.J.,,,Rottier,,SGP,,Ridderkerk,Raadslid
134673,Dhr.,D.,,,Breeman,,CDA,,Ridderkerk,Raadslid
81967,Dhr.,P.,,,Kranendonk,,SGP,,Ridderkerk,Raadslid
120073,Dhr.,E.M.,,,Piena,,VVD,,Ridderkerk,Raadslid
81969,Dhr.,L.,,,van der Spoel,,VVD,,Ridderkerk,Raadslid
20273874,Dhr.,H.W.J.,,,Klaucke,,,,Ridderkerk,Secretaris
125043,Mw.,T.,,,Keuzenkamp-van Emmerik,,CDA,,Ridderkerk,Wethouder
125044,Dhr.,M.,,,Japenga,,ChristenUnie,,Ridderkerk,Wethouder
83769,Dhr.,H.,,,Dokter,,Leefbaar Ridderkerk,,Ridderkerk,Wethouder
125045,Dhr.,V.A.,,,Smit,,SGP,,Ridderkerk,Wethouder
133121,Mw.,D.H.,,,Oudshoorn-Tinga,,Partij Onafhankelijk,,Uithoorn,Burgemeester
133001,Dhr.,J.,,,Baak,,CDA,,Uithoorn,Fractievoorzitter
72765,Dhr.,P.A.M.,,,Timmer,,DUS!,,Uithoorn,Fractievoorzitter
126724,Dhr.,H.F.M.,,,Bezuijen,,Gemeentebelangen,,Uithoorn,Fractievoorzitter
111611,Dhr.,A.L.,,,Koopmans,,Groen Uithoorn,,Uithoorn,Fractievoorzitter
72767,Dhr.,B.J.,,,van Dam,,Ons Uithoorn,,Uithoorn,Fractievoorzitter
126725,Mw.,P.D.,,,Gasseling,,PvdA,,Uithoorn,Fractievoorzitter
72768,Dhr.,N.A.L.,,,Roosendaal,,VVD,,Uithoorn,Fractievoorzitter
128386,Dhr.,M.D.,,,Polak,,VVD,,Uithoorn,Locoburgemeester
20273778,Dhr. mr.,J.H.,,,van Leeuwen,,,,Uithoorn,Raadsgriffier
72769,Dhr.,J.,,,Baak,,CDA,,Uithoorn,Raadslid
40716,Dhr.,J.J.P.,,,Keimes,,CDA,,Uithoorn,Raadslid
133002,Mw.,N.,,,Aoulad Bouchta,,CDA,,Uithoorn,Raadslid
133003,Dhr.,J.C.,,,de Robles,,DUS!,,Uithoorn,Raadslid
72771,Dhr.,P.A.M.,,,Timmer,,DUS!,,Uithoorn,Raadslid
72773,Mw.,J.E.,,,Henraat,,DUS!,,Uithoorn,Raadslid
126727,Dhr.,F.,,,Hoekstra,,Gemeentebelangen,,Uithoorn,Raadslid
126728,Dhr.,H.F.M.,,,Bezuijen,,Gemeentebelangen,,Uithoorn,Raadslid
72774,Dhr.,J.J.M.,,,Verhaar,,Gemeentebelangen,,Uithoorn,Raadslid
126729,Mw.,I.,,,Theijssen,,Gemeentebelangen,,Uithoorn,Raadslid
111612,Dhr.,A.L.,,,Koopmans,,Groen Uithoorn,,Uithoorn,Raadslid
72775,Dhr.,B.J.,,,van Dam,,Ons Uithoorn,,Uithoorn,Raadslid
126730,Dhr.,F.,,,Boonman,,Ons Uithoorn,,Uithoorn,Raadslid
126731,Mw.,B.M.,,,Elgersma,,Ons Uithoorn,,Uithoorn,Raadslid
40726,Dhr.,J.,,,Mollema,,PvdA,,Uithoorn,Raadslid
40729,Mw.,P.D.,,,Gasseling,,PvdA,,Uithoorn,Raadslid
133004,Dhr.,D.,,,Wolffensperger-Laugs,,VVD,,Uithoorn,Raadslid
133005,Dhr.,J.P.G.,,,Hazen,,VVD,,Uithoorn,Raadslid
126733,Dhr.,M.W.A.M.,,,van Haren,,VVD,,Uithoorn,Raadslid
40732,Dhr.,N.A.L.,,,Roosendaal,,VVD,,Uithoorn,Raadslid
126734,Mw.,R.M.,,,Sterrenberg,,VVD,,Uithoorn,Raadslid
20273808,Dhr. drs.,E.M.,,,Voorhorst,,,,Uithoorn,Secretaris
111613,Mw.,D.J.,,,Zijlstra,,DUS,,Uithoorn,Wethouder
130761,Dhr. ing.,H.,,,Bouma,,Gemeentebelangen,,Uithoorn,Wethouder
127593,Dhr.,M.D.,,,Polak,,VVD,,Uithoorn,Wethouder
23278604,Dhr. drs.,J.M.,,,Staatsen,,VVD,,Geldermalsen,Burgemeester waarnemend
131612,Dhr.,H.J.B.A.,,,van Heusden,,CDA,,Geldermalsen,Fractievoorzitter
20664892,Dhr.,E.R.,,,Goossens,,Dorpsbelangen,,Geldermalsen,Fractievoorzitter
83292,Dhr.,J.M.,,,de Geus,,D66,,Geldermalsen,Fractievoorzitter
122636,Dhr.,J.J.M.,,,Rietbergen,,Leefbaar Geldermalsen,,Geldermalsen,Fractievoorzitter
131737,Mw.,J.W.,,,van Vrouwerff,,Lijst Van Vrouwerff,,Geldermalsen,Fractievoorzitter
80282,Dhr.,W.,,,Timmermans,,PvdA,,Geldermalsen,Fractievoorzitter
113444,Dhr.,L.,,,van Bruchem,,SGP,,Geldermalsen,Fractievoorzitter
122637,Dhr.,A.F.,,,Broedelet,,VVD,,Geldermalsen,Fractievoorzitter
113007,Dhr.,R.S.,,,van Meygaarden,,Dorpsbelangen,,Geldermalsen,Locoburgemeester
20273722,Dhr.,M.,,,Vermeulen,,,,Geldermalsen,Raadsgriffier
131613,Dhr.,H.J.B.A.,,,van Heusden,,CDA,,Geldermalsen,Raadslid
130766,Dhr.,M.F.,,,van der Hulst,,CDA,,Geldermalsen,Raadslid
79537,Dhr.,E.R.,,,Goossens,,Dorpsbelangen,,Geldermalsen,Raadslid
122640,Dhr.,J.F.M.,,,van den Tweel,,Dorpsbelangen,,Geldermalsen,Raadslid
122641,Dhr.,L.C.,,,Hol,,Dorpsbelangen,,Geldermalsen,Raadslid
134974,Dhr.,R.J.C.,,,van Stappershoef,,Dorpsbelangen,,Geldermalsen,Raadslid
79539,Mw.,H.M.,,,Markenhof-de Jong,,Dorpsbelangen,,Geldermalsen,Raadslid
80287,Mw.,K.,,,de Heus-van Wijk,,Dorpsbelangen,,Geldermalsen,Raadslid
83294,Dhr.,J.M.,,,de Geus,,D66,,Geldermalsen,Raadslid
78973,Mw.,H.,,,Boer Rookhuiszen-de Joode,,D66,,Geldermalsen,Raadslid
122642,Dhr.,J.J.M.,,,Rietbergen,,Leefbaar Geldermalsen,,Geldermalsen,Raadslid
131731,Mw.,J.W.,,,van Vrouwerff,,Lijst Van Vrouwerff,,Geldermalsen,Raadslid
80289,Dhr.,W.,,,Timmermans,,PvdA,,Geldermalsen,Raadslid
113866,Mw.,A.M.,,,IJff,,PvdA,,Geldermalsen,Raadslid
80293,Dhr. dr. ir.,J.S.,,,van den Brink,,SGP,,Geldermalsen,Raadslid
117568,Dhr.,G.A.,,,Kievit,,SGP,,Geldermalsen,Raadslid
122644,Dhr.,G.J.,,,Bulsink,,SGP,,Geldermalsen,Raadslid
80292,Dhr.,L.,,,van Bruchem,,SGP,,Geldermalsen,Raadslid
122645,Dhr.,A.F.,,,Broedelet,,VVD,,Geldermalsen,Raadslid
122646,Dhr.,E.W.B.,,,Loeff,,VVD,,Geldermalsen,Raadslid
80297,Mw.,H.G.,,,van Leeuwen-van Ewijk,,VVD,,Geldermalsen,Raadslid
20273752,Dhr.,J.C.,,,Steurrijs,,,,Geldermalsen,Secretaris
113009,Dhr.,H.N.G.,,,Wiendels,,CDA,,Geldermalsen,Wethouder
113010,Dhr.,R.S.,,,van Meygaarden,,Dorpsbelangen,,Geldermalsen,Wethouder
134181,Dhr.,A.,,,van Maanen,,SGP,,Geldermalsen,Wethouder
21681073,Dhr. mr.,A.W.,,,Kolff,,VVD,,Dordrecht,Burgemeester
133883,Dhr.,H.P.A.,,,Wagemakers,,Gemeentebelangen Dordrecht,,Dordrecht,Fractievoorzitter
133882,Dhr.,A.,,,Meijer,,Fractie Meijer,,Dordrecht,Fractievoorzitter
106892,Mw.,N.,,,de Smoker-van Andel,,D66,,Dordrecht,Fractievoorzitter
134055,Dhr.,E.,,,van de Burgt,,CDA,,Dordrecht,Fractievoorzitter
22046569,Mw.,S.J.,,,Greve,,Fractie Greve,,Dordrecht,Fractievoorzitter
86340,Dhr.,D.F.M.,,,Schalken-den Hartog,,BETER VOOR DORDT,,Dordrecht,Fractievoorzitter
125394,Mw.,K.,,,Kruger,,GroenLinks,,Dordrecht,Fractievoorzitter
125393,Dhr.,B.,,,Staat,,ChristenUnie/SGP,,Dordrecht,Fractievoorzitter
118683,Dhr.,C.A.,,,van Verk,,PvdA,,Dordrecht,Fractievoorzitter
125395,Dhr.,R.,,,Portier,,SP,,Dordrecht,Fractievoorzitter
86347,Dhr.,H.J.,,,Tazelaar,,Verenigde Senioren Partij,,Dordrecht,Fractievoorzitter
118003,Dhr.,D.,,,Pols,,VVD,,Dordrecht,Fractievoorzitter
88967,Dhr.,P.H.,,,Sleeking,,BETER VOOR DORDT,,Dordrecht,Locoburgemeester
20273644,Mw. drs.,A.E.T.,,,Wepster MSc,,,,Dordrecht,Raadsgriffier
22075825,Dhr.,K.A.,,,Hofman,,D66,,Dordrecht,Raadslid
74850,Dhr.,H.J.,,,Tazelaar,,Verenigde Senioren Partij,,Dordrecht,Raadslid
134754,Dhr.,C.,,,Merkuur,,CDA,,Dordrecht,Raadslid
129262,Dhr.,J.P.,,,Schuiten,,D66,,Dordrecht,Raadslid
129261,Dhr.,J.D.,,,Veldman,,ChristenUnie/SGP,,Dordrecht,Raadslid
22075840,Dhr.,P.M.,,,Puik,,PvdA,,Dordrecht,Raadslid
83315,Mw.,S.L.,,,Catsburg-Schenkel,,ChristenUnie/SGP,,Dordrecht,Raadslid
133884,Dhr.,B.C.M.,,,Stam,,BETER VOOR DORDT,,Dordrecht,Raadslid
133887,Mw.,J.,,,Edenburg,,GroenLinks,,Dordrecht,Raadslid
133885,Dhr.,A.,,,Meijer,,Fractie Meijer,,Dordrecht,Raadslid
133886,Dhr.,H.P.A.,,,Wagemakers,,Gemeentebelangen Dordrecht,,Dordrecht,Raadslid
106896,Dhr.,P.J.T.,,,Tiebosch,,D66,,Dordrecht,Raadslid
22075846,Mw.,I.E.,,,Stevens,,PvdA,,Dordrecht,Raadslid
134056,Dhr.,E.,,,van de Burgt,,CDA,,Dordrecht,Raadslid
131378,Mw.,S.J.,,,Greve,,Fractie Greve,,Dordrecht,Raadslid
122166,Dhr.,W.F.N.,,,Bronkhorst,,BETER VOOR DORDT,,Dordrecht,Raadslid
122165,Dhr.,G.S.,,,Husen,,BETER VOOR DORDT,,Dordrecht,Raadslid
122167,Mw.,E.B.,,,van der Vorm,,BETER VOOR DORDT,,Dordrecht,Raadslid
91575,Dhr.,E.A.M.,,,Nederhof,,BETER VOOR DORDT,,Dordrecht,Raadslid
122170,Mw.,I.E.,,,Mous,,CDA,,Dordrecht,Raadslid
122169,Dhr.,C.J,,,Rovers,,CDA,,Dordrecht,Raadslid
122172,Mw.,K.,,,Kruger,,GroenLinks,,Dordrecht,Raadslid
122171,Dhr.,J.R.J.,,,Reumers,,D66,,Dordrecht,Raadslid
122173,Dhr.,B.,,,GÃ¼ler,,PvdA,,Dordrecht,Raadslid
122176,Dhr.,R.,,,Portier,,SP,,Dordrecht,Raadslid
122177,Mw.,C.M.,,,Jager,,SP,,Dordrecht,Raadslid
74822,Dhr.,O.,,,Soy,,BETER VOOR DORDT,,Dordrecht,Raadslid
22075797,Dhr.,A.,,,Gundogdu,,BETER VOOR DORDT,,Dordrecht,Raadslid
74828,Mw.,L.J.,,,Kuhlemeier-Booij,,BETER VOOR DORDT,,Dordrecht,Raadslid
74830,Mw.,S.M.,,,Wemmers-Wanrooy,,BETER VOOR DORDT,,Dordrecht,Raadslid
86352,Dhr.,D.F.M.,,,Schalken-den Hartog,,BETER VOOR DORDT,,Dordrecht,Raadslid
131534,Mw.,J.,,,van den Bergh,,PvdA,,Dordrecht,Raadslid
74834,Dhr.,B.,,,Staat,,ChristenUnie/SGP,,Dordrecht,Raadslid
86353,Dhr.,D.T.,,,van Antwerpen,,BETER VOOR DORDT,,Dordrecht,Raadslid
86356,Mw.,M.,,,Nijhof,,BETER VOOR DORDT,,Dordrecht,Raadslid
86358,Dhr.,S.,,,Seme,,CDA,,Dordrecht,Raadslid
74837,Mw.,N.,,,de Smoker-van Andel,,D66,,Dordrecht,Raadslid
86361,Dhr.,C.A.,,,van Verk,,PvdA,,Dordrecht,Raadslid
128988,Dhr.,M.,,,Groeneweg,,BETER VOOR DORDT,,Dordrecht,Raadslid
129263,Mw.,M.G.,,,Stolk,,Verenigde Senioren Partij,,Dordrecht,Raadslid
74846,Dhr.,D.,,,Pols,,VVD,,Dordrecht,Raadslid
125399,Dhr.,M.D.,,,Burggraaf,,VVD,,Dordrecht,Raadslid
86366,Mw.,I.,,,Koene,,VVD,,Dordrecht,Raadslid
20273692,Dhr.,M.M.,,,van der Kraan,,,,Dordrecht,Secretaris
83000,Dhr.,P.H.,,,Sleeking,,BETER VOOR DORDT,,Dordrecht,Wethouder
111679,Mw.,R.E.C.,,,Reynvaan-Jansen,,BETER VOOR DORDT,,Dordrecht,Wethouder
134256,Dhr. drs.,P.J.,,,Heijkoop,,CDA,,Dordrecht,Wethouder
127049,Dhr.,H.,,,van der Linden,,ChristenUnie/SGP,,Dordrecht,Wethouder
111681,Dhr. drs.,J.,,,Mos,,VVD,,Dordrecht,Wethouder
127050,Mw.,K.,,,Lambrechts,,VVD,,Dordrecht,Wethouder
22423961,Dhr. drs.,J.M.L.N.,,,Mikkers,,VVD,,'s-Hertogenbosch,Burgemeester
130474,Dhr.,P.M.,,,van der Krabben,,Bosch Belang,,'s-Hertogenbosch,Fractievoorzitter
130476,Dhr.,A.T.A.,,,Roos,,Bossche Volkspartij,,'s-Hertogenbosch,Fractievoorzitter
130475,Mw.,J.,,,Hendrickx,,Bossche Groenen,,'s-Hertogenbosch,Fractievoorzitter
130478,Dhr.,M.J.J.,,,van der Geld MSc,,D66,,'s-Hertogenbosch,Fractievoorzitter
130477,Dhr. ing.,B.J.M.,,,Wagemakers,,CDA,,'s-Hertogenbosch,Fractievoorzitter
21652646,Dhr.,J.J.E.L.,,,van Creij,,Gewoon Ge-dreven,,'s-Hertogenbosch,Fractievoorzitter
130479,Dhr.,U.,,,Kahya,,GroenLinks,,'s-Hertogenbosch,Fractievoorzitter
130480,Mw.,E.A.H.P.,,,van der Swaluw,,PvdA,,'s-Hertogenbosch,Fractievoorzitter
133180,Dhr.,A.J.G.,,,de Groot,,Rosmalens Belang,,'s-Hertogenbosch,Fractievoorzitter
130482,Mw.,C.K.J.,,,Visscher,,SP,,'s-Hertogenbosch,Fractievoorzitter
130483,Dhr.,R.J.J.,,,Geers,,VVD,,'s-Hertogenbosch,Fractievoorzitter
133181,Dhr.,H.C.,,,van Olden,,CDA,,'s-Hertogenbosch,Locoburgemeester
20273564,Dhr. drs.,W.G.,,,Amesz,,,,'s-Hertogenbosch,Raadsgriffier
135524,Dhr.,J.J.E.L.,,,van Creij,,Gewoon Ge-dreven,,'s-Hertogenbosch,Raadslid
129908,Dhr.,P.M.,,,van der Krabben,,Bosch Belang,,'s-Hertogenbosch,Raadslid
129907,Dhr.,F.H.,,,van Valkenburg,,Bosch Belang,,'s-Hertogenbosch,Raadslid
129910,Mw.,K.F.A.W.C.,,,Mandemaker,,Bosch Belang,,'s-Hertogenbosch,Raadslid
129909,Mw.,J.J.M.,,,Lensen-Van den Wildenberg,,Bosch Belang,,'s-Hertogenbosch,Raadslid
